Date,Close
2014-09-17,0.0017234011061015649
2014-09-18,0.0017975800032988963
2014-09-19,0.0015157311663487028
2014-09-20,0.0013552812309182193
2014-09-21,0.0012178863754882634
2014-09-22,0.001470150118175255
2014-09-23,0.0014950958050719918
2014-09-24,0.0014575417704783531
2014-09-25,0.0012383797799331768
2014-09-26,0.0011662205412973248
2014-09-27,0.0011338543836475496
2014-09-28,0.0011741249557951268
2014-09-29,0.0011406102383244466
2014-09-30,0.0010437182480395539
2014-10-01,0.0008905532791135754
2014-10-02,0.0008751380576970456
2014-10-03,0.0008509279652923495
2014-10-04,0.0007438344408678449
2014-10-05,0.0007554619959086932
2014-10-06,0.00075137751070289
2014-10-07,0.0006725269432227765
2014-10-08,0.0008102508803991717
2014-10-09,0.0008471854669995127
2014-10-10,0.0007451636730201282
2014-10-11,0.0006983630866098777
2014-10-12,0.000680792702383335
2014-10-13,0.00095834411888003
2014-10-14,0.0006319337419120241
2014-10-15,0.0006356052617889623
2014-10-16,0.0007046285449587475
2014-10-17,0.0007686317183495206
2014-10-18,0.0007815562426263345
2014-10-19,0.0007631663803253262
2014-10-20,0.0006599702161919827
2014-10-21,0.0006407931387328258
2014-10-22,0.0006362505201153133
2014-10-23,0.0006597572809442867
2014-10-24,0.0006151828357599475
2014-10-25,0.0005392552884982049
2014-10-26,0.0005442818508604804
2014-10-27,0.0005351320877928208
2014-10-28,0.0005252015621502761
2014-10-29,0.0003406834911468938
2014-10-30,0.0004542102410851198
2014-10-31,0.0004561008479813287
2014-11-01,0.0003774180476660662
2014-11-02,0.000372662493800858
2014-11-03,0.00035238202460364056
2014-11-04,0.00036650027678420414
2014-11-05,0.00043138745408207867
2014-11-06,0.0005847330953394356
2014-11-07,0.0006765146396796268
2014-11-08,0.0010656247682191762
2014-11-09,0.0012312819383433137
2014-11-10,0.000935637478375732
2014-11-11,0.0008668142252871154
2014-11-12,0.0010043703952986591
2014-11-13,0.0009641514438171904
2014-11-14,0.0008578386819675708
2014-11-15,0.0009063233926095979
2014-11-16,0.0010677799310291893
2014-11-17,0.0008069729681013077
2014-11-18,0.000823962619834134
2014-11-19,0.0008340351023084758
2014-11-20,0.0007624565961663399
2014-11-21,0.0007321681703274156
2014-11-22,0.0007595142181981787
2014-11-23,0.0007895574458730895
2014-11-24,0.0008012495267465725
2014-11-25,0.0008311959656725305
2014-11-26,0.0008268340193863968
2014-11-27,0.0008011398328310929
2014-11-28,0.0008346222873854556
2014-11-29,0.0008334866327310772
2014-11-30,0.0008401715089920757
2014-12-01,0.0008296150827729702
2014-12-02,0.0008693436379264121
2014-12-03,0.0008689435777640743
2014-12-04,0.0008017915437407077
2014-12-05,0.0008324155039093344
2014-12-06,0.0008184327559773042
2014-12-07,0.0008297054189386596
2014-12-08,0.0007834339443560164
2014-12-09,0.0007584688997094896
2014-12-10,0.0007455766383489932
2014-12-11,0.0007815756003761252
2014-12-12,0.000768915632013115
2014-12-13,0.0007435956952870951
2014-12-14,0.0007452217462694999
2014-12-15,0.0006741529942051814
2014-12-16,0.0005764415258458231
2014-12-17,0.0005523540325231336
2014-12-18,0.00046774130818870376
2014-12-19,0.0005238465196649386
2014-12-20,0.0005817455492884297
2014-12-21,0.0005343384200514087
2014-12-22,0.000532667200986159
2014-12-23,0.0005425267482128051
2014-12-24,0.0005433526788705346
2014-12-25,0.0004651538223000356
2014-12-26,0.0006100272217324017
2014-12-27,0.0005570192502226527
2014-12-28,0.0005598196713590166
2014-12-29,0.0005354030962898882
2014-12-30,0.0005229431580080469
2014-12-31,0.0005737378934584114
2015-01-01,0.0005550899278268626
2015-01-02,0.0005533735406787685
2015-01-03,0.0004124749325367255
2015-01-04,0.00035148511553001255
2015-01-05,0.0003806636970476126
2015-01-06,0.00040858402482882804
2015-01-07,0.0004094809339024563
2015-01-08,0.0004079323139192135
2015-01-09,0.00040325419105316745
2015-01-10,0.00037144295556405436
2015-01-11,0.00035753118604792307
2015-01-12,0.00037298512296403364
2015-01-13,0.00017116767623117637
2015-01-14,0.0
2015-01-15,0.00013287804714549759
2015-01-16,0.00012423158557239194
2015-01-17,8.732926188836812e-05
2015-01-18,0.00014691241574363583
2015-01-19,0.0001823435504435789
2015-01-20,0.0002230399930865473
2015-01-21,0.00033076587067087633
2015-01-22,0.00035168514561118155
2015-01-23,0.00032811385894957303
2015-01-24,0.0004216246956043853
2015-01-25,0.00046664436903390673
2015-01-26,0.0005134643131939484
2015-01-27,0.00047691042900615405
2015-01-28,0.0003627964939909487
2015-01-29,0.00036100912842695594
2015-01-30,0.00035947341361024015
2015-01-31,0.0003413287494732451
2015-02-01,0.0005165228376608527
2015-02-02,0.0005480308017365807
2015-02-03,0.0004543134824173359
2015-02-04,0.000479672134642937
2015-02-05,0.0004442926206091021
2015-02-06,0.0004593142344465574
2015-02-07,0.0005036951021329915
2015-02-08,0.0004867377133164824
2015-02-09,0.0007041058857144031
2015-02-10,0.0009096077574907255
2015-02-11,0.0013831112225337456
2015-02-12,0.001115387090347379
2015-02-13,0.0011844297312669548
2015-02-14,0.0011598195786999212
2015-02-15,0.0010833306566942525
2015-02-16,0.001078691249327788
2015-02-17,0.0009998471344309374
2015-02-18,0.0011319831345011312
2015-02-19,0.0011292472391974024
2015-02-20,0.0010673992286166422
2015-02-21,0.0010936935054154527
2015-02-22,0.0009308561141774697
2015-02-23,0.0009303205497665982
2015-02-24,0.0011966509239680462
2015-02-25,0.00109047366636696
2015-02-26,0.0010659151344660346
2015-02-27,0.0012604282569445963
2015-02-28,0.001389738025545372
2015-03-01,0.0014494824939822277
2015-03-02,0.0016398272476725604
2015-03-03,0.0015403929395818444
2015-03-04,0.0015578600824761707
2015-03-05,0.0015026646852400911
2015-03-06,0.0014530701302767402
2015-03-07,0.001515640830183013
2015-03-08,0.0014880818470645548
2015-03-09,0.0015884195168121627
2015-03-10,0.0012591312877086305
2015-03-11,0.0013204695442115733
2015-03-12,0.0012846641596823464
2015-03-13,0.0011788546993272808
2015-03-14,0.0011901273622886357
2015-03-15,0.0013161398608417568
2015-03-16,0.001433331678073657
2015-03-17,0.0014133867432061429
2015-03-18,0.0012974144642110457
2015-03-19,0.0014783900670027601
2015-03-20,0.0016916802067781416
2015-03-21,0.002288021499408634
2015-03-22,0.0022734193034833075
2015-03-23,0.002513081151056661
2015-03-24,0.002574141946479273
2015-03-25,0.002708349225777054
2015-03-26,0.0025187594243285512
2015-03-27,0.0023755249810451175
2015-03-28,0.0025526548442117783
2015-03-29,0.002269812309439004
2015-03-30,0.002103626027487259
2015-03-31,0.001896407768562842
2015-04-01,0.0017753766642891523
2015-04-02,0.002227644677811955
2015-04-03,0.002112066006395932
2015-04-04,0.0019631661950071347
2015-04-05,0.001993538504428485
2015-04-06,0.0019413758213262557
2015-04-07,0.0017417845158193101
2015-04-08,0.0016770586531030234
2015-04-09,0.0015082332645965021
2015-04-10,0.001387769987650001
2015-04-11,0.0014528765527788345
2015-04-12,0.001428840680122253
2015-04-13,0.0013742002050468353
2015-04-14,0.0013006020403432206
2015-04-15,0.0012507880975489098
2015-04-16,0.0012434837732946144
2015-04-17,0.0011289633255338078
2015-04-18,0.0011895724401279736
2015-04-19,0.0011089861277499755
2015-04-20,0.001011552120470948
2015-04-21,0.0011653042744739059
2015-04-22,0.001395196910986303
2015-04-23,0.001640311191417324
2015-04-24,0.0013542036495132127
2015-04-25,0.0012985952869482686
2015-04-26,0.0012702748990047153
2015-04-27,0.0012321272267508336
2015-04-28,0.001261015442021576
2015-04-29,0.0012190930085585398
2015-04-30,0.0012188736207275808
2015-05-01,0.001070728761580614
2015-05-02,0.0010744970702065053
2015-05-03,0.0010452926783558508
2015-05-04,0.0011590968893744075
2015-05-05,0.0011408038158223516
2015-05-06,0.0011188456749766213
2015-05-07,0.0011143482244419536
2015-05-08,0.0010836274755243742
2015-05-09,0.001083788790105962
2015-05-10,0.001033181179570239
2015-05-11,0.0010831628895294012
2015-05-12,0.0010513258437072344
2015-05-13,0.0010353363423802524
2015-05-14,0.0011348158185538128
2015-05-15,0.0011540058011794967
2015-05-16,0.0012390702063423725
2015-05-17,0.001191566288356399
2015-05-18,0.0011477919634967349
2015-05-19,0.0011643557447341697
2015-05-20,0.0011616133968471774
2015-05-21,0.001134035055978928
2015-05-22,0.0011767059891005314
2015-05-23,0.0011547865637543818
2015-05-24,0.001172692482310627
2015-05-25,0.0011209621222870532
2015-05-26,0.0010254832477368699
2015-05-27,0.0009958271750577696
2015-05-28,0.001067095957203257
2015-05-29,0.0011220590614418502
2015-05-30,0.0010529389895231121
2015-05-31,0.0010809883689695979
2015-06-01,0.0010128490897069137
2015-06-02,0.0011059792239491786
2015-06-03,0.0010758327549420517
2015-06-04,0.0011048822847943816
2015-06-05,0.0011208653335381005
2015-06-06,0.0011216848116125666
2015-06-07,0.0011144708235239606
2015-06-08,0.001124878840328005
2015-06-09,0.001089512231460697
2015-06-10,0.0010452281525232155
2015-06-11,0.0010936676950823985
2015-06-12,0.001105514637954206
2015-06-13,0.0011081085764261377
2015-06-14,0.0011138771858637173
2015-06-15,0.0010697092534249794
2015-06-16,0.001228158888043774
2015-06-17,0.0012401413351641154
2015-06-18,0.0012125629942958658
2015-06-19,0.0011699888499232154
2015-06-20,0.0011539412753468618
2015-06-21,0.0011351384477169886
2015-06-22,0.001164194430152582
2015-06-23,0.0011429912415486824
2015-06-24,0.0011149418621021969
2015-06-25,0.0011286536015371591
2015-06-26,0.0011202587907113305
2015-06-27,0.0011011204287517547
2015-06-28,0.0010651666348074668
2015-06-29,0.001098642636778566
2015-06-30,0.0011461981754306476
2015-07-01,0.0011185553087297634
2015-07-02,0.0011789772984092872
2015-07-03,0.0012091173148331509
2015-07-04,0.001295427068565884
2015-07-05,0.0012976144942922147
2015-07-06,0.0012959626329767555
2015-07-07,0.0012165765010857703
2015-07-08,0.0012267651300588555
2015-07-09,0.001307996700763205
2015-07-10,0.0019168430997583848
2015-07-11,0.0017808097393970288
2015-07-12,0.0019444730612927412
2015-07-13,0.0017137415889560879
2015-07-14,0.0017001330908533417
2015-07-15,0.0016634114395006959
2015-07-16,0.001581186170973766
2015-07-17,0.0017279437247190773
2015-07-18,0.00169368050758983
2015-07-19,0.0016368913222876624
2015-07-20,0.0016838983913623458
