Date,Open,High,Low,Close,Adj Close
2017-07-21,0.016597,0.033684,0.015962,0.032014,0.032014
2017-07-22,0.03136,0.057682,0.021136,0.024059,0.024059
2017-07-23,0.024106,0.048576,0.02329,0.041306,0.041306
2017-07-24,0.040948000000000005,0.068828,0.027134,0.041343,0.041343
2017-07-25,0.041404,0.053652,0.02833,0.047215,0.047215
2017-07-26,0.028263,0.04674,0.020093,0.037136,0.037136
2017-07-27,0.037167,0.040044,0.028469,0.039662,0.039662
2017-07-28,0.038893,0.039884,0.02027,0.022242,0.022242
2017-07-29,0.022336,0.035024,0.022336,0.027971,0.027971
2017-07-30,0.027996,0.029037,0.026068,0.027375,0.027375
2017-07-31,0.027432,0.02937,0.020315,0.021314,0.021314
2017-08-01,0.021103,0.024236,0.013324,0.013501,0.013501
2017-08-02,0.013508,0.018253,0.010803,0.013676,0.013676
2017-08-03,0.013696000000000002,0.040921,0.012241,0.037869,0.037869
2017-08-04,0.037837,0.037837,0.014707,0.016738999999999997,0.016738999999999997
2017-08-05,0.017897999999999997,0.044126,0.016202,0.02086,0.02086
2017-08-06,0.020442,0.022821,0.017677000000000002,0.022726,0.022726
2017-08-07,0.026885000000000003,0.027127,0.020529,0.020708,0.020708
2017-08-08,0.020588,0.026352,0.017775,0.019448,0.019448
2017-08-09,0.02041,0.021322,0.015087,0.015087,0.015087
2017-08-10,0.015118,0.020798,0.014042,0.015547,0.015547
2017-08-11,0.016537,0.028389,0.01411,0.027202,0.027202
2017-08-12,0.02477,0.030182,0.022887,0.027587,0.027587
2017-08-13,0.026088,0.031456,0.023265,0.029544,0.029544
2017-08-14,0.031551,0.032412,0.021564,0.023238,0.023238
2017-08-15,0.023205,0.027547,0.014554,0.018177,0.018177
2017-08-16,0.018097,0.018286,0.01435,0.016339,0.016339
2017-08-17,0.016283000000000002,0.017777,0.015549,0.017126,0.017126
2017-08-18,0.017074000000000002,0.017394999999999997,0.01491,0.016281,0.016281
2017-08-19,0.016288,0.016679,0.013556,0.015211,0.015211
2017-08-20,0.015124,0.016837,0.013559,0.01383,0.01383
2017-08-21,0.013748,0.014563,0.009492,0.01287,0.01287
2017-08-22,0.013272999999999998,0.014134,0.009981,0.011036,0.011036
2017-08-23,0.011527,0.012049,0.00943,0.010133,0.010133
2017-08-24,0.009733,0.012193,0.007981,0.012193,0.012193
2017-08-25,0.011965,0.012971000000000002,0.010234,0.010333,0.010333
2017-08-26,0.010332,0.011065,0.008015000000000001,0.008851000000000001,0.008851000000000001
2017-08-27,0.008849,0.020317,0.00805,0.013899000000000002,0.013899000000000002
2017-08-28,0.013913,0.016578,0.011075,0.014212,0.014212
2017-08-29,0.014209,0.02013,0.011668,0.016671000000000002,0.016671000000000002
2017-08-30,0.016623,0.019189,0.013626,0.016513,0.016513
2017-08-31,0.016493999999999998,0.017297,0.012606,0.017285,0.017285
2017-09-01,0.017278,0.017756,0.014024000000000002,0.014518,0.014518
2017-09-02,0.014788,0.015323,0.012223,0.012831,0.012831
2017-09-03,0.012553,0.012713,0.010679,0.011266,0.011266
2017-09-04,0.011702,0.01171,0.005771,0.009239,0.009239
2017-09-05,0.009206,0.009598,0.008043000000000002,0.008690999999999999,0.008690999999999999
2017-09-06,0.00847,0.009411,0.008253,0.008955,0.008955
2017-09-07,0.008959,0.010916,0.008116,0.01091,0.01091
2017-09-08,0.010907,0.011112,0.008042,0.010066,0.010066
2017-09-09,0.010084,0.010084,0.007865,0.008387,0.008387
2017-09-10,0.008395999999999999,0.01761,0.006940000000000001,0.017075,0.017075
2017-09-11,0.017075999999999997,0.018696,0.007379000000000002,0.008487999999999999,0.008487999999999999
2017-09-12,0.008485,0.008631999999999999,0.007054,0.007974,0.007974
2017-09-13,0.007976,0.008198,0.006767,0.006838,0.006838
2017-09-14,0.0068390000000000005,0.007233,0.005319,0.005319,0.005319
2017-09-15,0.005224,0.00704,0.004447,0.006062,0.006062
2017-09-16,0.006118,0.007026,0.005401,0.005752,0.005752
2017-09-17,0.0053490000000000005,0.005388,0.004765,0.005343,0.005343
