Date,Open,High,Low,Close,Adj Close
2017-06-10,0.7344569999999999,0.992519,0.550558,0.740533,0.740533
2017-06-11,0.722817,0.739984,0.571693,0.66998,0.66998
2017-06-12,0.6676989999999999,0.7577010000000001,0.472784,0.711283,0.711283
2017-06-13,0.661201,1.46025,0.661201,1.3610799999999998,1.3610799999999998
2017-06-14,1.37009,1.77023,1.13024,1.6744,1.6744
2017-06-15,1.67478,2.38548,1.1706299999999998,1.73355,1.73355
2017-06-16,1.69111,1.7624400000000002,1.40952,1.5157200000000002,1.5157200000000002
2017-06-17,1.5181,1.53893,1.1579,1.22315,1.22315
2017-06-18,1.21524,1.2892,1.03304,1.07351,1.07351
2017-06-19,1.07341,1.08623,0.764169,0.833073,0.833073
2017-06-20,0.8620120000000001,0.912587,0.778552,0.8476549999999999,0.8476549999999999
2017-06-21,0.8474299999999999,0.8726709999999999,0.784694,0.8202,0.8202
2017-06-22,0.80935,1.22271,0.805721,1.1232799999999998,1.1232799999999998
2017-06-23,1.12786,1.28161,1.07042,1.2523799999999998,1.2523799999999998
2017-06-24,1.22874,1.28196,1.00053,1.0078,1.0078
2017-06-25,1.00969,1.06522,0.7831229999999999,0.94433,0.94433
2017-06-26,0.928788,1.0077,0.73733,0.8301040000000001,0.8301040000000001
2017-06-27,0.8703860000000001,0.8703860000000001,0.757053,0.8636739999999999,0.8636739999999999
2017-06-28,0.868928,0.983198,0.844174,0.8954700000000001,0.8954700000000001
2017-06-29,0.894184,0.905853,0.805591,0.820824,0.820824
2017-06-30,0.8222450000000001,0.833167,0.69871,0.7535470000000001,0.7535470000000001
2017-07-01,0.744889,0.7545609999999999,0.630999,0.643501,0.643501
2017-07-02,0.6384489999999999,0.809067,0.620455,0.734246,0.734246
2017-07-03,0.7345729999999999,0.775296,0.6905279999999999,0.775296,0.775296
2017-07-04,0.772543,0.78005,0.682811,0.729546,0.729546
2017-07-05,0.716778,0.7282609999999999,0.556817,0.598592,0.598592
2017-07-06,0.59778,0.6389319999999999,0.552639,0.556359,0.556359
2017-07-07,0.5514,0.570489,0.468804,0.5220739999999999,0.5220739999999999
2017-07-08,0.522358,0.540358,0.470664,0.5307970000000001,0.5307970000000001
2017-07-09,0.534625,0.5504220000000001,0.479532,0.480312,0.480312
2017-07-10,0.480344,0.4869729999999999,0.358004,0.369726,0.369726
2017-07-11,0.368822,0.405762,0.351266,0.399931,0.399931
2017-07-12,0.3995260000000001,0.492832,0.357994,0.434235,0.434235
2017-07-13,0.435291,0.466713,0.380326,0.401766,0.401766
2017-07-14,0.401328,0.405406,0.367468,0.390542,0.390542
2017-07-15,0.396993,0.397268,0.343963,0.343963,0.343963
2017-07-16,0.344442,0.348129,0.290875,0.34237199999999995,0.34237199999999995
2017-07-17,0.339746,0.414083,0.339746,0.4128600000000001,0.4128600000000001
2017-07-18,0.414157,0.474506,0.399287,0.443956,0.443956
2017-07-19,0.439846,0.508201,0.421737,0.455942,0.455942
2017-07-20,0.45583,0.621491,0.45583,0.58263,0.58263
2017-07-21,0.577813,0.593428,0.506807,0.50876,0.50876
2017-07-22,0.508853,0.623162,0.50315,0.606244,0.606244
2017-07-23,0.613305,0.613686,0.532285,0.580468,0.580468
2017-07-24,0.5802430000000001,0.589565,0.539172,0.54542,0.54542
2017-07-25,0.543888,0.550874,0.438996,0.454554,0.454554
2017-07-26,0.454002,0.469445,0.402258,0.443317,0.443317
2017-07-27,0.445511,0.494163,0.44284,0.48511,0.48511
2017-07-28,0.486156,0.493609,0.25654,0.351167,0.351167
2017-07-29,0.34771,0.361615,0.291563,0.324973,0.324973
2017-07-30,0.32526,0.339016,0.3042,0.305438,0.305438
2017-07-31,0.307729,0.319882,0.293242,0.309623,0.309623
2017-08-01,0.325512,0.355623,0.288937,0.342685,0.342685
2017-08-02,0.337753,0.359102,0.30445300000000003,0.328319,0.328319
2017-08-03,0.328853,0.339532,0.317211,0.335018,0.335018
2017-08-04,0.334975,0.34981,0.33220500000000003,0.336139,0.336139
2017-08-05,0.334795,0.35527,0.309,0.324416,0.324416
2017-08-06,0.32800100000000004,0.354075,0.308861,0.33223,0.33223
2017-08-07,0.33141,0.369884,0.30882800000000005,0.328562,0.328562
2017-08-08,0.33079000000000003,0.332573,0.308785,0.328702,0.328702
2017-08-09,0.328693,0.37217,0.31240100000000004,0.3301,0.3301
2017-08-10,0.330045,0.35732600000000003,0.309964,0.345948,0.345948
2017-08-11,0.351656,0.56943,0.338935,0.5139739999999999,0.5139739999999999
2017-08-12,0.50402,0.62665,0.470257,0.4839520000000001,0.4839520000000001
2017-08-13,0.467884,0.489615,0.407928,0.418294,0.418294
2017-08-14,0.420939,0.473092,0.394455,0.410699,0.410699
2017-08-15,0.404325,0.477981,0.38221,0.4733350000000001,0.4733350000000001
2017-08-16,0.474024,0.475872,0.4193939999999999,0.4452060000000001,0.4452060000000001
2017-08-17,0.438532,0.68293,0.420941,0.595446,0.595446
2017-08-18,0.592467,0.94672,0.560045,0.734812,0.734812
2017-08-19,0.729276,0.782029,0.63535,0.667805,0.667805
2017-08-20,0.6713859999999999,0.738613,0.576763,0.695638,0.695638
2017-08-21,0.692959,0.702757,0.584337,0.606483,0.606483
2017-08-22,0.6129220000000001,0.622757,0.515097,0.566125,0.566125
2017-08-23,0.568919,0.623817,0.568919,0.5819989999999999,0.5819989999999999
2017-08-24,0.582218,0.627462,0.568218,0.6092569999999999,0.6092569999999999
2017-08-25,0.6181840000000001,0.6181840000000001,0.550379,0.553396,0.553396
2017-08-26,0.558429,0.647694,0.545384,0.647317,0.647317
2017-08-27,0.647149,0.765372,0.630026,0.6806180000000001,0.6806180000000001
2017-08-28,0.681264,0.71807,0.643741,0.704824,0.704824
2017-08-29,0.705629,0.714942,0.604923,0.620058,0.620058
2017-08-30,0.619373,0.648857,0.5982430000000001,0.63118,0.63118
2017-08-31,0.630318,0.754591,0.617581,0.74739,0.74739
2017-09-01,0.787644,0.82104,0.7233149999999999,0.8078,0.8078
2017-09-02,0.8099569999999999,0.840126,0.683363,0.716114,0.716114
2017-09-03,0.726418,0.74287,0.634595,0.736483,0.736483
2017-09-04,0.7376560000000001,0.7376560000000001,0.54009,0.5844590000000001,0.5844590000000001
2017-09-05,0.593831,0.641525,0.51813,0.605136,0.605136
2017-09-06,0.597777,0.629717,0.585845,0.6286189999999999,0.6286189999999999
2017-09-07,0.628382,0.6952119999999999,0.5807359999999999,0.657501,0.657501
2017-09-08,0.666103,0.6666449999999999,0.541265,0.5671510000000001,0.5671510000000001
2017-09-09,0.5681,0.616595,0.542354,0.6148640000000001,0.6148640000000001
2017-09-10,0.59953,0.624305,0.538756,0.6122770000000001,0.6122770000000001
2017-09-11,0.616648,0.637141,0.576264,0.584094,0.584094
2017-09-12,0.584012,0.690156,0.5839260000000001,0.617584,0.617584
2017-09-13,0.615978,0.624275,0.539374,0.557227,0.557227
2017-09-14,0.557231,0.62035,0.46684,0.472241,0.472241
2017-09-15,0.475444,0.539331,0.397931,0.528033,0.528033
2017-09-16,0.526945,0.543396,0.484525,0.5141479999999999,0.5141479999999999
2017-09-17,0.513721,0.5181319999999999,0.482865,0.5081060000000001,0.5081060000000001
2017-09-18,0.5074890000000001,0.573706,0.5074890000000001,0.5636869999999999,0.5636869999999999
2017-09-19,0.563384,0.5782149999999999,0.53956,0.556786,0.556786
2017-09-20,0.55656,0.56693,0.537788,0.548899,0.548899
2017-09-21,0.549759,0.592066,0.499514,0.529674,0.529674
2017-09-22,0.526903,0.540651,0.494949,0.516123,0.516123
2017-09-23,0.514977,0.5454359999999999,0.5127390000000001,0.544561,0.544561
2017-09-24,0.545238,0.6566569999999999,0.527764,0.5777680000000001,0.5777680000000001
2017-09-25,0.5785560000000001,0.627153,0.569079,0.6011029999999999,0.6011029999999999
2017-09-26,0.6010340000000001,0.721141,0.598337,0.718172,0.718172
2017-09-27,0.716454,0.802126,0.672854,0.711707,0.711707
2017-09-28,0.713939,0.751949,0.639576,0.697098,0.697098
2017-09-29,0.699728,0.7027439999999999,0.6214029999999999,0.642433,0.642433
2017-09-30,0.6424880000000001,0.665127,0.637241,0.638378,0.638378
2017-10-01,0.638941,0.695062,0.604583,0.637212,0.637212
2017-10-02,0.636777,0.690186,0.6121479999999999,0.639371,0.639371
2017-10-03,0.637087,0.6566489999999999,0.597946,0.610409,0.610409
2017-10-04,0.603644,0.6480630000000001,0.592209,0.5933510000000001,0.5933510000000001
2017-10-05,0.5937899999999999,0.6036050000000001,0.573809,0.5776640000000001,0.5776640000000001
2017-10-06,0.577691,0.591912,0.542949,0.542949,0.542949
2017-10-07,0.543562,0.590417,0.488129,0.574364,0.574364
2017-10-08,0.5741729999999999,0.588663,0.513555,0.519193,0.519193
2017-10-09,0.519302,0.547058,0.492316,0.514264,0.514264
2017-10-10,0.514363,0.5559970000000001,0.51246,0.5371,0.5371
2017-10-11,0.53491,0.587481,0.530076,0.5648270000000001,0.5648270000000001
2017-10-12,0.5652020000000001,0.579367,0.507015,0.512279,0.512279
2017-10-13,0.513432,0.591613,0.5013380000000001,0.529844,0.529844
2017-10-14,0.530008,0.6317050000000001,0.521091,0.5793159999999999,0.5793159999999999
2017-10-15,0.580296,0.611624,0.545513,0.5868680000000001,0.5868680000000001
2017-10-16,0.587434,0.666602,0.582603,0.634275,0.634275
2017-10-17,0.634353,0.645012,0.571231,0.582134,0.582134
2017-10-18,0.581791,0.590681,0.521839,0.561918,0.561918
2017-10-19,0.561938,0.613729,0.552308,0.592438,0.592438
2017-10-20,0.587616,0.674319,0.579051,0.658624,0.658624
2017-10-21,0.680307,0.697343,0.6228020000000001,0.6605439999999999,0.6605439999999999
2017-10-22,0.660714,0.6922590000000001,0.625925,0.684404,0.684404
2017-10-23,0.6837479999999999,0.723233,0.60335,0.623524,0.623524
2017-10-24,0.6034229999999999,0.7613,0.589777,0.683643,0.683643
2017-10-25,0.683634,0.7803859999999999,0.664605,0.676772,0.676772
2017-10-26,0.685538,0.743955,0.640039,0.7033,0.7033
2017-10-27,0.703642,0.7755920000000001,0.702997,0.740169,0.740169
2017-10-28,0.741896,0.756204,0.722503,0.730751,0.730751
2017-10-29,0.730097,0.760071,0.711881,0.715604,0.715604
2017-10-30,0.712522,0.734874,0.698677,0.703781,0.703781
2017-10-31,0.702965,0.759476,0.699839,0.708576,0.708576
2017-11-01,0.708,0.7150449999999999,0.595932,0.633795,0.633795
