Date,Open,High,Low,Close,Adj_Close,Volume
2014-09-17,0.10660499999999999,0.11881199999999999,0.10653299999999999,0.11016300000000001,0.11016300000000001,5155
2014-09-18,0.110052,0.128645,0.108688,0.12271199999999999,0.12271199999999999,4956
2014-09-19,0.122546,0.141848,0.11235899999999999,0.12153199999999999,0.12153199999999999,6530
2014-09-20,0.121494,0.12171300000000004,0.087997,0.104674,0.104674,5885
2014-09-21,0.104475,0.10535699999999999,0.099425,0.102077,0.102077,4648
2014-09-22,0.102148,0.11258699999999999,0.097903,0.10170599999999999,0.10170599999999999,4733
2014-09-23,0.101691,0.11243199999999999,0.087649,0.09621299999999999,0.09621299999999999,9414
2014-09-24,0.096208,0.099227,0.09112999999999999,0.09150599999999999,0.09150599999999999,7678
2014-09-25,0.091495,0.09504299999999999,0.08806,0.091468,0.091468,5454
2014-09-26,0.091436,0.093735,0.087568,0.091014,0.091014,4214
2014-09-27,0.09059600000000001,0.095814,0.089401,0.09347799999999999,0.09347799999999999,2588
2014-09-28,0.09378600000000001,0.099833,0.08759299999999999,0.091639,0.091639,1847
2014-09-29,0.09157699999999999,0.099376,0.058455999999999994,0.085198,0.085198,8471
2014-09-30,0.085339,0.085633,0.036426,0.036523,0.036523,9411
2014-10-01,0.036567,0.076428,0.036567,0.05773200000000001,0.05773200000000001,5380
2014-10-02,0.05778,0.063175,0.052770000000000004,0.056960000000000004,0.056960000000000004,4839
2014-10-03,0.056977999999999994,0.058244000000000004,0.051139,0.051139,0.051139,4475
2014-10-04,0.051197,0.053069000000000005,0.047171,0.047484,0.047484,4262
2014-10-05,0.047491000000000005,0.08074400000000001,0.047491000000000005,0.067367,0.067367,4682
2014-10-06,0.067346,0.078861,0.058904,0.06024400000000001,0.06024400000000001,6098
2014-10-07,0.060336,0.064555,0.052461,0.060413999999999995,0.060413999999999995,5508
2014-10-08,0.0604,0.064075,0.053051,0.06183300000000001,0.06183300000000001,5281
2014-10-09,0.061799,0.06783600000000001,0.06064600000000001,0.06490499999999999,0.06490499999999999,4713
2014-10-10,0.064846,0.070128,0.063426,0.068562,0.068562,4706
2014-10-11,0.065958,0.06839500000000001,0.062376,0.063708,0.063708,4215
2014-10-12,0.063762,0.06751,0.062523,0.0674,0.0674,4013
2014-10-13,0.067183,0.068233,0.042854,0.064709,0.064709,5276
2014-10-14,0.064926,0.06668099999999999,0.056822000000000004,0.064153,0.064153,5814
2014-10-15,0.064167,0.064951,0.059312000000000004,0.060765,0.060765,3774
2014-10-16,0.060726,0.063169,0.048846,0.05193300000000002,0.05193300000000002,4000
2014-10-17,0.051957,0.054265999999999995,0.049567,0.05113,0.05113,4515
2014-10-18,0.051160000000000004,0.055026,0.049449,0.049587,0.049587,2795
2014-10-19,0.049563,0.052871,0.045785,0.045785,0.045785,2721
2014-10-20,0.04575,0.048551,0.044458,0.046136,0.046136,2891
2014-10-21,0.0455,0.0516,0.045269,0.046114999999999996,0.046114999999999996,2894
2014-10-22,0.047456,0.0514,0.046547000000000005,0.04724,0.04724,2833
2014-10-23,0.047216,0.050762,0.045645,0.046386000000000004,0.046386000000000004,2876
2014-10-24,0.046411,0.049723,0.045701,0.04698,0.04698,2583
2014-10-25,0.047014999999999994,0.051549,0.044527,0.045249,0.045249,2422
2014-10-26,0.045277,0.051176,0.044482,0.047226,0.047226,2223
2014-10-27,0.047236,0.048124,0.038844,0.042009,0.042009,3203
2014-10-28,0.042223000000000004,0.042792000000000004,0.03655,0.036968,0.036968,2454
2014-10-29,0.036887,0.039522,0.035378,0.035404000000000005,0.035404000000000005,1738
2014-10-30,0.035393,0.039296,0.035393,0.038870999999999996,0.038870999999999996,2218
2014-10-31,0.038837,0.046334,0.03783,0.03859,0.03859,1967
2014-11-01,0.038637,0.043051,0.038637,0.040705,0.040705,1867
2014-11-02,0.040746,0.051294000000000006,0.040617,0.046136,0.046136,2494
2014-11-03,0.04609,0.049241,0.041195999999999997,0.041204000000000005,0.041204000000000005,2592
2014-11-04,0.04116,0.04503,0.040839,0.044835,0.044835,2701
2014-11-05,0.044861,0.050334,0.044861,0.047436,0.047436,2661
2014-11-06,0.047432,0.053978,0.047409,0.050251,0.050251,3020
2014-11-07,0.050331,0.052688,0.047092,0.048982,0.048982,2594
2014-11-08,0.048944999999999995,0.053183,0.048869,0.051958000000000004,0.051958000000000004,2837
2014-11-09,0.051940999999999994,0.05492999999999999,0.05191900000000002,0.05319,0.05319,2556
2014-11-10,0.05304400000000002,0.054295,0.050529000000000004,0.051417,0.051417,3241
2014-11-11,0.051271000000000004,0.052521000000000005,0.04877,0.050325999999999996,0.050325999999999996,3076
2014-11-12,0.050366,0.051977999999999996,0.044306,0.047375,0.047375,3158
2014-11-13,0.04779,0.052834000000000006,0.0437,0.048728,0.048728,2826
2014-11-14,0.050186,0.052780999999999995,0.047508,0.048808,0.048808,2527
2014-11-15,0.049053,0.049757,0.044614999999999995,0.045051,0.045051,2229
2014-11-16,0.044883,0.047365,0.044522000000000006,0.045854,0.045854,2565
2014-11-17,0.04591,0.051473000000000005,0.042355000000000004,0.044009,0.044009,2421
2014-11-18,0.044047,0.045992,0.043646,0.044035000000000005,0.044035000000000005,1975
2014-11-19,0.04394,0.051167000000000004,0.043879,0.048735,0.048735,2197
2014-11-20,0.048299,0.04868,0.046103,0.047185000000000005,0.047185000000000005,2198
2014-11-21,0.047189,0.04852,0.043946,0.044128,0.044128,2089
2014-11-22,0.044360000000000004,0.048772,0.044261,0.045798,0.045798,2022
2014-11-23,0.04576,0.046949,0.044831,0.045918,0.045918,2252
2014-11-24,0.045846,0.048622000000000005,0.045846,0.046366000000000004,0.046366000000000004,2239
2014-11-25,0.046357999999999996,0.049253,0.043958,0.045224,0.045224,3222
2014-11-26,0.045288,0.048762,0.04478,0.046244,0.046244,3327
2014-11-27,0.046438,0.047693,0.044815,0.047593,0.047593,2565
2014-11-28,0.04576,0.049496,0.044988,0.046831,0.046831,2773
2014-11-29,0.046801999999999996,0.048496,0.046105,0.046629000000000004,0.046629000000000004,2967
2014-11-30,0.046609,0.048820999999999996,0.045263,0.045427999999999996,0.045427999999999996,2183
2014-12-01,0.045446,0.04643,0.044765,0.045156,0.045156,2079
2014-12-02,0.045151,0.047743,0.044982999999999995,0.045187,0.045187,2161
2014-12-03,0.045226999999999996,0.045912,0.036706,0.039049,0.039049,4810
2014-12-04,0.039080000000000004,0.042269,0.038869,0.040319,0.040319,3477
2014-12-05,0.0403,0.040866,0.036291000000000004,0.037696,0.037696,2801
2014-12-06,0.036334,0.039424,0.032046,0.032993,0.032993,3375
2014-12-07,0.032366000000000006,0.034908999999999996,0.032366000000000006,0.033998,0.033998,2640
2014-12-08,0.033991,0.039346,0.033747000000000006,0.035045,0.035045,2319
2014-12-09,0.035061,0.039236,0.023121,0.039224,0.039224,2195
2014-12-10,0.039192000000000005,0.040119999999999996,0.036694,0.037269,0.037269,1911
2014-12-11,0.03708,0.038831,0.03424,0.036476999999999996,0.036476999999999996,2121
2014-12-12,0.036906,0.036994,0.035941,0.036781,0.036781,2083
2014-12-13,0.036121,0.03671,0.033035,0.033389999999999996,0.033389999999999996,2243
2014-12-14,0.033344,0.033629,0.032852,0.033014999999999996,0.033014999999999996,1743
2014-12-15,0.032996,0.034286000000000004,0.032302,0.03324,0.03324,1934
2014-12-16,0.033431999999999996,0.033905000000000005,0.031978,0.032952999999999996,0.032952999999999996,2329
2014-12-17,0.032146,0.033111,0.029822,0.029874,0.029874,3846
2014-12-18,0.029727999999999997,0.030418999999999998,0.019613,0.026106999999999998,0.026106999999999998,1799
2014-12-19,0.026086,0.034194,0.025476,0.033023000000000004,0.033023000000000004,3101
2014-12-20,0.032938,0.032938,0.028143,0.029254000000000002,0.029254000000000002,2289
2014-12-21,0.029332,0.030019,0.028594,0.028786000000000006,0.028786000000000006,1894
2014-12-22,0.028799,0.029216000000000002,0.027648000000000002,0.0286,0.0286,2266
2014-12-23,0.028593,0.030639,0.028123000000000002,0.029742,0.029742,2065
2014-12-24,0.029872000000000006,0.029914999999999997,0.028056,0.028516000000000007,0.028516000000000007,2006
2014-12-25,0.028501,0.030212,0.027835000000000002,0.028494,0.028494,1943
2014-12-26,0.0285,0.030247000000000007,0.028082,0.028885,0.028885,1574
2014-12-27,0.028863999999999997,0.029414999999999997,0.027311000000000002,0.028011,0.028011,1249
2014-12-28,0.028055,0.028974,0.027127999999999996,0.028073,0.028073,1363
2014-12-29,0.028107,0.029557999999999997,0.026687,0.026954000000000002,0.026954000000000002,2000
2014-12-30,0.02695,0.028816,0.026358999999999997,0.027779,0.027779,1671
2014-12-31,0.027785,0.028977,0.026229000000000002,0.026405,0.026405,2003
2015-01-01,0.026755,0.029386000000000002,0.026376,0.027652,0.027652,1542
2015-01-02,0.027636,0.027972000000000004,0.026181,0.026295,0.026295,1590
2015-01-03,0.026277,0.027443000000000002,0.025152,0.025152,0.025152,1413
2015-01-04,0.024978999999999998,0.025976999999999997,0.022405,0.024231,0.024231,3968
2015-01-05,0.02417,0.024724,0.022157,0.023344999999999998,0.023344999999999998,1145
2015-01-06,0.02336,0.024769,0.022392,0.024769,0.024769,648
2015-01-07,0.024759,0.026978,0.024583,0.025523,0.025523,618
2015-01-08,0.025528,0.025528,0.021961,0.02257,0.02257,1664
2015-01-09,0.022502,0.024071000000000002,0.022403,0.023413,0.023413,1906
2015-01-10,0.023413,0.024402,0.022359999999999998,0.023699,0.023699,1183
2015-01-11,0.023944999999999998,0.024816,0.023133,0.023887000000000002,0.023887000000000002,1599
2015-01-12,0.023674,0.025167,0.023408,0.023466,0.023466,1409
2015-01-13,0.02308,0.024768000000000002,0.021779,0.023755000000000002,0.023755000000000002,2245
2015-01-14,0.023635,0.025122,0.019599000000000002,0.022183,0.022183,1565
2015-01-15,0.022056,0.033723,0.022056,0.028352,0.028352,3624
2015-01-16,0.028406,0.035362,0.028105,0.03374,0.03374,2217
2015-01-17,0.033703,0.03782,0.02835,0.028538,0.028538,2673
2015-01-18,0.029876999999999997,0.030032,0.02568,0.025769,0.025769,2161
2015-01-19,0.025889999999999996,0.033313999999999996,0.025651,0.029924,0.029924,2110
2015-01-20,0.029641000000000008,0.031800999999999996,0.028725,0.030895,0.030895,1425
2015-01-21,0.030895999999999996,0.03306,0.030864999999999997,0.032329000000000004,0.032329000000000004,1353
2015-01-22,0.032574,0.036541000000000004,0.031372000000000004,0.033809,0.033809,1508
2015-01-23,0.033822000000000005,0.033822000000000005,0.030504000000000007,0.031523,0.031523,1300
2015-01-24,0.031499,0.037852,0.031327,0.037024,0.037024,1437
2015-01-25,0.036969999999999996,0.039124,0.03573,0.036802,0.036802,1922
2015-01-26,0.036843,0.068065,0.036843,0.060289999999999996,0.060289999999999996,5641
2015-01-27,0.060239,0.090927,0.059237,0.073659,0.073659,8731
2015-01-28,0.073607,0.099506,0.070018,0.08119900000000001,0.08119900000000001,8071
2015-01-29,0.081105,0.081786,0.056234000000000006,0.06253,0.06253,6942
2015-01-30,0.0624,0.063449,0.049263999999999995,0.049371,0.049371,4176
2015-01-31,0.049369,0.049969,0.042229,0.046015,0.046015,2639
2015-02-01,0.04521,0.046492,0.039179000000000005,0.042486,0.042486,2799
2015-02-02,0.042108,0.063962,0.042005,0.043706999999999996,0.043706999999999996,3013
2015-02-03,0.043655,0.04759,0.042223000000000004,0.046338,0.046338,2654
2015-02-04,0.046366000000000004,0.052006,0.044249000000000004,0.050834,0.050834,2358
2015-02-05,0.050842,0.051265,0.046625,0.048911,0.048911,2096
2015-02-06,0.048937,0.064926,0.047777,0.05436799999999999,0.05436799999999999,3035
2015-02-07,0.054371,0.071286,0.054371,0.058455999999999994,0.058455999999999994,4178
2015-02-08,0.06311900000000001,0.068552,0.057949,0.066183,0.066183,3934
2015-02-09,0.065605,0.076448,0.063871,0.071233,0.071233,4921
2015-02-10,0.07132000000000001,0.082866,0.07016499999999999,0.07265,0.07265,5430
2015-02-11,0.07259,0.07771,0.051436,0.07771,0.07771,5264
2015-02-12,0.078204,0.080381,0.056527,0.07598099999999999,0.07598099999999999,7691
2015-02-13,0.075435,0.076859,0.068004,0.068038,0.068038,4898
2015-02-14,0.068005,0.071595,0.064333,0.06615,0.06615,3860
2015-02-15,0.066054,0.069354,0.060777,0.06541,0.06541,3355
2015-02-16,0.06312999999999999,0.069424,0.061852,0.065398,0.065398,3542
2015-02-17,0.06542200000000001,0.067249,0.060514,0.063679,0.063679,3712
2015-02-18,0.063374,0.067998,0.06272799999999999,0.06413300000000001,0.06413300000000001,3093
2015-02-19,0.06442200000000001,0.067263,0.064188,0.066974,0.066974,3786
2015-02-20,0.066863,0.076936,0.065817,0.069345,0.069345,4614
2015-02-21,0.069253,0.069553,0.059703,0.06611399999999999,0.06611399999999999,3369
2015-02-22,0.06615399999999999,0.066626,0.058484,0.058526,0.058526,3009
2015-02-23,0.058486,0.068958,0.058486,0.066673,0.066673,2339
2015-02-24,0.06672,0.072094,0.06234,0.07074,0.07074,4376
2015-02-25,0.07094099999999999,0.08739,0.070774,0.078609,0.078609,8919
2015-02-26,0.078635,0.096838,0.078635,0.086116,0.086116,10283
2015-02-27,0.085963,0.110723,0.085963,0.097916,0.097916,10073
2015-02-28,0.100123,0.10165199999999999,0.091767,0.091767,0.091767,8590
2015-03-01,0.09250599999999999,0.10296099999999997,0.088732,0.102421,0.102421,7502
2015-03-02,0.102353,0.158618,0.097309,0.128075,0.128075,12523
2015-03-03,0.128174,0.190499,0.127807,0.170179,0.170179,24063
2015-03-04,0.17011600000000002,0.229631,0.141052,0.21813400000000002,0.21813400000000002,36131
2015-03-05,0.21770599999999998,0.288288,0.197026,0.205064,0.205064,48575
2015-03-06,0.205192,0.22991599999999998,0.140405,0.14107,0.14107,25579
2015-03-07,0.151956,0.162055,0.10891400000000001,0.133223,0.133223,11974
2015-03-08,0.133247,0.167498,0.133189,0.157806,0.157806,9777
2015-03-09,0.168048,0.16904,0.145502,0.146449,0.146449,11125
2015-03-10,0.146079,0.16009,0.12074700000000001,0.132733,0.132733,11120
2015-03-11,0.13276500000000002,0.142178,0.113982,0.113982,0.113982,11139
2015-03-12,0.115445,0.136533,0.11166199999999996,0.128838,0.128838,13166
2015-03-13,0.131236,0.139789,0.12376600000000001,0.126775,0.126775,8515
2015-03-14,0.13362000000000002,0.13362000000000002,0.124911,0.132439,0.132439,7672
2015-03-15,0.132286,0.14307899999999998,0.124903,0.13512000000000002,0.13512000000000002,10840
2015-03-16,0.13967000000000002,0.16206500000000001,0.13550399999999999,0.13988399999999998,0.13988399999999998,12454
