cluster_id,cryptos
0,"['BTC', 'ETH', 'SYS', 'LTC', 'XMR', 'DASH', 'NAV', 'IOC', 'MAID', 'XCP', 'MONA', 'VTC']"
1,"['BTS', 'DGB', 'DOGE', 'XRP', 'XLM']"
