Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,0.0029879999999999998,0.003128,0.002928,0.003072,0.003072,118073
2014-09-18,0.003081,0.003768,0.003055,0.0034560000000000003,0.0034560000000000003,205474
2014-09-19,0.00346,0.004026,0.00316,0.003872,0.003872,204649
2014-09-20,0.003936,0.004304,0.0033090000000000003,0.0036119999999999998,0.0036119999999999998,186971
2014-09-21,0.00361,0.0038619999999999995,0.003296,0.003464,0.003464,145626
2014-09-22,0.0034659999999999995,0.004081,0.003447,0.004023,0.004023,178810
2014-09-23,0.004007,0.004102000000000001,0.003754,0.003965,0.003965,120447
2014-09-24,0.003966,0.004068,0.003425,0.00389,0.00389,163121
2014-09-25,0.003878,0.003901,0.0034219999999999997,0.0034939999999999997,0.0034939999999999997,81902
2014-09-26,0.0036,0.0036,0.002902,0.00305,0.00305,117908
2014-09-27,0.0030440000000000003,0.0033420000000000004,0.002905,0.0032630000000000003,0.0032630000000000003,44491
2014-09-28,0.0032619999999999997,0.00346,0.003105,0.0031739999999999997,0.0031739999999999997,77804
2014-09-29,0.00317,0.0034270000000000004,0.003074,0.0032119999999999996,0.0032119999999999996,32857
2014-09-30,0.0032270000000000003,0.003268,0.0031309999999999997,0.003211,0.003211,21131
2014-10-01,0.003221,0.003283,0.002798,0.00288,0.00288,70180
2014-10-02,0.002888,0.003048,0.002738,0.002773,0.002773,30541
2014-10-03,0.0027429999999999998,0.0027949999999999997,0.0025960000000000002,0.002601,0.002601,34169
2014-10-04,0.002604,0.00267,0.0023710000000000003,0.0023710000000000003,0.0023710000000000003,45969
2014-10-05,0.002441,0.002512,0.002129,0.0023870000000000002,0.0023870000000000002,29395
2014-10-06,0.002384,0.002729,0.002288,0.002574,0.002574,34445
2014-10-07,0.002578,0.002635,0.002349,0.002447,0.002447,35419
2014-10-08,0.00242,0.002486,0.0022960000000000003,0.002477,0.002477,28232
2014-10-09,0.002475,0.002495,0.002273,0.002358,0.002358,11066
2014-10-10,0.002356,0.002418,0.002198,0.002309,0.002309,14306
2014-10-11,0.0023079999999999997,0.0024460000000000003,0.002283,0.002336,0.002336,34908
2014-10-12,0.002338,0.002457,0.001972,0.0022429999999999998,0.0022429999999999998,76977
2014-10-13,0.00224,0.002372,0.002134,0.002299,0.002299,44926
2014-10-14,0.002309,0.002411,0.002264,0.002352,0.002352,32532
2014-10-15,0.002352,0.002363,0.002123,0.0021739999999999997,0.0021739999999999997,46515
2014-10-16,0.002173,0.002221,0.00195,0.0020800000000000003,0.0020800000000000003,39043
2014-10-17,0.002081,0.002127,0.001986,0.0020210000000000002,0.0020210000000000002,22242
2014-10-18,0.002022,0.002157,0.002001,0.002059,0.002059,27435
2014-10-19,0.002058,0.002195,0.002023,0.002023,0.002023,18945
2014-10-20,0.0020210000000000002,0.0021379999999999997,0.00197,0.002023,0.002023,38282
2014-10-21,0.002022,0.002114,0.002013,0.00207,0.00207,26100
2014-10-22,0.002062,0.002077,0.001982,0.002034,0.002034,19376
2014-10-23,0.0020210000000000002,0.0020329999999999997,0.001895,0.0019140000000000001,0.0019140000000000001,15613
2014-10-24,0.0019149999999999998,0.002029,0.001895,0.0019579999999999997,0.0019579999999999997,29512
2014-10-25,0.001959,0.0019879999999999997,0.001864,0.0018920000000000002,0.0018920000000000002,13101
2014-10-26,0.001893,0.001952,0.001864,0.001941,0.001941,9559
2014-10-27,0.001941,0.001998,0.001887,0.001956,0.001956,14395
2014-10-28,0.001957,0.001995,0.00155,0.001655,0.001655,73811
2014-10-29,0.001675,0.001947,0.0016190000000000002,0.001696,0.001696,24172
2014-10-30,0.001696,0.0017519999999999999,0.001656,0.0017350000000000002,0.0017350000000000002,13178
2014-10-31,0.001748,0.001754,0.0016469999999999998,0.0016809999999999998,0.0016809999999999998,10732
2014-11-01,0.001686,0.001693,0.001525,0.0015480000000000001,0.0015480000000000001,494272
2014-11-02,0.001549,0.001599,0.0015199999999999999,0.001584,0.001584,9242
2014-11-03,0.001582,0.001761,0.0015810000000000002,0.001693,0.001693,15148
2014-11-04,0.001691,0.001704,0.0016530000000000002,0.001703,0.001703,9766
2014-11-05,0.001704,0.001779,0.001704,0.001755,0.001755,10616
2014-11-06,0.001755,0.0017809999999999998,0.001713,0.0017640000000000002,0.0017640000000000002,13531
2014-11-07,0.0017670000000000001,0.0019190000000000001,0.0016719999999999999,0.0016879999999999998,0.0016879999999999998,11531
