Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2014-09-17,0.003915056233524913,0.0038280197561855523,0.003634655369674075,0.0037688779737717467,0.0037688779737717467,0.0005362043796865873,0.007494149720719142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021058250334116103,0.0,0.0,,0
2014-09-18,0.003703717194284178,0.003512875231957493,0.003318901411519225,0.0033446008011312955,0.0033446008011312955,0.00046532346071892033,0.007167545793344251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001215554099509358,0.0,0.0037688779737717467,-11.257386829530358,1
2014-09-19,0.0033336027645604407,0.0032085205656880913,0.003034952231770305,0.0030996935327929514,0.0030996935327929514,0.000315764004632517,0.006943958442610264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019375240524422104,0.0,0.0033446008011312955,-7.322466353996726,1
2014-09-20,0.003067467397306488,0.0031610653586287914,0.002590391126673269,0.00270932528574003,0.00270932528574003,0.0006667340437749789,0.00651217665016715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.110024412633514e-05,0.0,0.0030996935327929514,-12.593769123400522,1
2014-09-21,0.0026955242969544466,0.002852092229793908,0.0025914718715705576,0.002715591297130811,0.002715591297130811,0.0004405185405406423,0.006318804518729778,0.0,0.0,0.003431477397171641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034440832085125828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011699284398800289,0.0007952808456759473,0.0001852504621793374,0.00010159847999633299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13776758198477054,0.0,0.0,0.0,0.0,0.00013603712226691077,0.0,0.00270932528574003,0.23127571369008226,0
2014-09-22,0.002710472616160225,0.002693753585245431,0.0026781079115001647,0.0026881828255371203,0.0026881828255371203,0.00025340328432367,0.006229442297354586,0.0,0.0,0.0031943396624809807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003282783603001076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011639922492175136,0.000792670786318386,0.00018512909099798058,0.00010156543026540185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15304485767163126,0.0,0.0,0.0,0.0,-0.0021605149184909106,0.0,0.002715591297130811,-1.00930031785893,1
2014-09-23,0.0026799593330019147,0.003024044246533217,0.0027033179404308016,0.003123478800521225,0.003123478800521225,0.0003773396311072431,0.006189929168109866,0.0,0.0,0.0031458186985434673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033350308792939693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08651994679190714,0.058058042414664626,0.013166068529250905,0.007190652071654815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989482278359425,0.34205136430221306,0.0,0.0,0.0,-0.0004211226934250032,0.0,0.0026881828255371203,16.192945317888842,2
2014-09-24,0.003111823291848813,0.003144063769359352,0.003195034812678932,0.0032083257098637487,0.0032083257098637487,0.00022568781721468156,0.0062018995624093295,0.0,0.0,0.0031696559374051058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003401006421496944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10266105538276853,0.06903013077652058,0.01568984123892568,0.008570780237591042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421266956809444,0.5854708127724033,0.0,0.0,0.0,0.0011492280686684962,0.0,0.003123478800521225,2.7164234099608775,2
2014-09-25,0.003185565498115728,0.0030548608875815004,0.0030714108300400698,0.002976781669899623,0.002976781669899623,0.00023199614729634132,0.006193145151799117,0.0,0.0,0.0032283440893522736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003359999238614309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09798343885141682,0.06702533448977943,0.015601975383084454,0.008547085198931374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774889971093,0.7321544522956482,0.5153593588192888,0.0,0.0,0.00011064916787806611,0.0,0.0032083257098637487,-7.216974238378027,1
2014-09-26,0.0029720363068434213,0.002948958935916228,0.002910820960710267,0.002954488309645345,0.002954488309645345,0.00015009081936055076,0.006180226756356061,0.0,0.0,0.003280765437282453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003324478084838897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09752504351056533,0.06682956477882061,0.015593483421151116,0.00854479935318162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989991587131211,0.6630540585027744,0.5926258568379581,0.0,0.0,0.0008476403271576483,0.0,0.002976781669899623,-0.7489081406171771,0
