Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2014-09-17,0.006381584449155314,0.00587192780432838,0.0074899286392238204,0.0066304142469614,0.0066304142469614,1.964830314909929e-05,0.011824315835645523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002147926016452196,0.0,0.0,,0
2014-09-18,0.006587928631850671,0.0063578944247030976,0.0076414384645129545,0.00738570475634403,0.00738570475634403,1.8889813851975966e-05,0.012248184968719295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020197248381652932,0.0,0.0066304142469614,11.391301979793568,2
2014-09-19,0.007335843983923711,0.007010413217422248,0.007899532463880199,0.007314683734663297,0.007314683734663297,2.488912115686099e-05,0.012638232054068829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933282824285052,0.9955422747243199,0.9990605693904848,0.9995300639590916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002885467908626282,0.0,0.00738570475634403,-0.961601147402058,0
2014-09-20,0.0072728691999969595,0.006015301054171468,0.00618673322318698,0.006300046121532979,0.006300046121532979,2.2430701073220047e-05,0.012231097007187684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901285968382488,0.9332762765472156,0.9856990920587342,0.9928311522582444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004445106275182451,0.0,0.007314683734663297,-13.871243787644394,1
2014-09-21,0.006254078470292214,0.005206954665190597,0.006990192287411678,0.006143739686528859,0.006143739686528859,1.7715870618237343e-05,0.011988817653645643,0.0,0.0,0.007473148951765136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007711731550372075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8877092565627523,0.923949984804266,0.9836522161750236,0.99180203384596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614621826892722,0.0,0.0,0.0,0.0,6.350151821690232e-05,0.0,0.006300046121532979,-2.4810363605097807,1
2014-09-22,0.006114779684933325,0.0055642757945823604,0.006883186276232995,0.0061214101958139856,0.0061214101958139856,1.803984845871716e-05,0.011842544093939285,0.0,0.0,0.007360523950098798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007470650899270256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856672001544456,0.9225702248037996,0.9833575827885894,0.9916544569597919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254572802733468,0.0,0.0,0.0,0.0,0.0009401990284781296,0.0,0.006143739686528859,-0.3634511202327606,0
2014-09-23,0.00608742276834157,0.005556615383094708,0.0061622666713537465,0.005790801321159529,0.005790801321159529,3.588149870914079e-05,0.01152353110196285,0.0,0.0,0.0070076269512627755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071841175883590345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854485444217524,0.9016845368396292,0.9789725991000914,0.9894636961484112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15801029539290373,0.2270685217837089,0.0,0.0,0.0,0.0008056648146817005,0.0,0.0061214101958139856,-5.4008613061176325,1
2014-09-24,0.005759199631202425,0.0049039977463563615,0.0064070024958695114,0.005507499669421221,0.005507499669421221,2.9264727755341297e-05,0.0112744098318866,0.0,0.0,0.00660775958694524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006885285220644035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8277297398438944,0.8837246212332468,0.9752089410481344,0.9875847703024301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11322804133395906,0.17713225145673905,0.0,0.0,0.0,6.504198631390935e-06,0.0,0.005790801321159529,-4.892270275326604,1
2014-09-25,0.0054770702047321,0.004697216058199359,0.006191162512742996,0.005505212551773875,0.005505212551773875,2.078794284678711e-05,0.011114384763400152,0.0,0.0,0.006431890393140624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006685193281832386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8275056174296971,0.8835757755463449,0.9751783718212672,0.9875695549180205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15313978667094355,0.14296207673270586,0.2092565732293748,0.0,0.0,7.770805733281053e-05,0.0,0.005507499669421221,-0.041527331541113544,0
2014-09-26,0.005473538348979554,0.004632572069645497,0.00615657187049601,0.005477887514618745,0.005477887514618745,1.6061677879787477e-05,0.011005412008213068,0.0,0.0,0.006284560324152253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006541400140376872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246473656138398,0.8817170119332005,0.9748096488201746,0.9873868987999228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13773532115592169,0.1361319592907094,0.1817254182315824,0.0,0.0,-0.0004217459323083981,0.0,0.005505212551773875,-0.4963484497310655,0
