Date,Open,High,Low,Close,Adj Close,Volume
2017-09-13,0.0020510000000000003,0.002447,0.0017109999999999998,0.0019879999999999997,0.0019879999999999997,48512
2017-09-14,0.002006,0.002479,0.0012980000000000001,0.0014269999999999999,0.0014269999999999999,58769
2017-09-15,0.001419,0.001831,0.001091,0.001801,0.001801,26474
2017-09-16,0.0018149999999999998,0.017671,0.001371,0.001831,0.001831,54534
2017-09-17,0.001836,0.003879,0.0017809999999999998,0.0033200000000000005,0.0033200000000000005,124998
2017-09-18,0.003324,0.003438,0.002534,0.0032630000000000003,0.0032630000000000003,159158
2017-09-19,0.003273,0.023237999999999998,0.0017460000000000002,0.002291,0.002291,158416
2017-09-20,0.002306,0.003199,0.002039,0.002647,0.002647,83399
2017-09-21,0.0026379999999999997,0.003173,0.001935,0.002079,0.002079,99852
2017-09-22,0.002079,0.002172,0.001852,0.0019510000000000003,0.0019510000000000003,38829
2017-09-23,0.001934,0.002346,0.001924,0.002346,0.002346,42314
2017-09-24,0.002346,0.002427,0.0020859999999999997,0.002246,0.002246,50022
2017-09-25,0.002251,0.0056560000000000004,0.001465,0.001777,0.001777,106284
2017-09-26,0.001777,0.002104,0.0016190000000000002,0.001738,0.001738,61508
2017-09-27,0.001736,0.0034950000000000003,0.0016589999999999999,0.002561,0.002561,35671
2017-09-28,0.0025629999999999997,0.003474,0.001816,0.0029059999999999997,0.0029059999999999997,69531
2017-09-29,0.0029010000000000004,0.002973,0.0014869999999999998,0.001983,0.001983,58161
2017-09-30,0.001983,0.002621,0.0017629999999999998,0.002261,0.002261,53734
2017-10-01,0.002261,0.002269,0.0018059999999999999,0.001848,0.001848,72807
2017-10-02,0.001848,0.003177,0.001768,0.002803,0.002803,887622
2017-10-03,0.002748,0.003186,0.002128,0.002447,0.002447,822107
2017-10-04,0.0024690000000000003,0.0035210000000000003,0.0024,0.00325,0.00325,1072200
2017-10-05,0.0032689999999999998,0.003488,0.002942,0.0033200000000000005,0.0033200000000000005,704167
2017-10-06,0.003321,0.0033539999999999998,0.002815,0.002996,0.002996,478330
2017-10-07,0.002995,0.004173,0.00224,0.002459,0.002459,352974
2017-10-08,0.002565,0.0028539999999999998,0.002326,0.00253,0.00253,239490
2017-10-09,0.0025670000000000003,0.002719,0.001943,0.0021809999999999998,0.0021809999999999998,350960
2017-10-10,0.002186,0.002285,0.001963,0.002225,0.002225,215705
2017-10-11,0.0022890000000000002,0.002553,0.002258,0.00247,0.00247,289055
2017-10-12,0.002471,0.002548,0.0021969999999999997,0.002345,0.002345,136756
2017-10-13,0.002345,0.00251,0.002022,0.002113,0.002113,184709
2017-10-14,0.002114,0.0024980000000000002,0.0020870000000000003,0.0023940000000000003,0.0023940000000000003,121404
2017-10-15,0.002378,0.00246,0.002078,0.002286,0.002286,116033
2017-10-16,0.002287,0.002337,0.002008,0.002156,0.002156,152645
2017-10-17,0.002156,0.0022429999999999998,0.001907,0.0019440000000000002,0.0019440000000000002,116008
2017-10-18,0.001943,0.002106,0.00183,0.002095,0.002095,189768
2017-10-19,0.002094,0.002137,0.001887,0.0019149999999999998,0.0019149999999999998,325575
2017-10-20,0.001916,0.0021260000000000003,0.0019010000000000001,0.0019420000000000001,0.0019420000000000001,211546
2017-10-21,0.001953,0.002332,0.0018620000000000002,0.002298,0.002298,243113
2017-10-22,0.002306,0.002606,0.002306,0.002583,0.002583,244796
2017-10-23,0.002575,0.002624,0.002293,0.002428,0.002428,221618
2017-10-24,0.002425,0.002722,0.002365,0.0026320000000000002,0.0026320000000000002,297411
2017-10-25,0.002656,0.0032869999999999996,0.002635,0.0030329999999999997,0.0030329999999999997,715742
2017-10-26,0.003029,0.003048,0.002588,0.002841,0.002841,794428
2017-10-27,0.0028399999999999996,0.003214,0.002782,0.0030510000000000003,0.0030510000000000003,1589480
2017-10-28,0.003059,0.003109,0.002809,0.002999,0.002999,1031720
2017-10-29,0.0029879999999999998,0.003186,0.002932,0.002956,0.002956,1605430
2017-10-30,0.002951,0.003177,0.002432,0.002784,0.002784,1347640
2017-10-31,0.0027600000000000003,0.003246,0.002696,0.002814,0.002814,1805800
2017-11-01,0.002782,0.002797,0.002442,0.00251,0.00251,1398750
2017-11-02,0.0025239999999999998,0.002624,0.002141,0.0023120000000000003,0.0023120000000000003,1429590
2017-11-03,0.002304,0.002373,0.0021149999999999997,0.002227,0.002227,1588360
2017-11-04,0.002228,0.002325,0.002123,0.002128,0.002128,1696040
2017-11-05,0.0021260000000000003,0.002299,0.00212,0.002219,0.002219,1762660
2017-11-06,0.0022129999999999997,0.0022890000000000002,0.002074,0.002125,0.002125,1719120
2017-11-07,0.0021449999999999998,0.002263,0.0020989999999999997,0.002184,0.002184,1497470
2017-11-08,0.002173,0.002357,0.002173,0.002338,0.002338,2839470
2017-11-09,0.002304,0.002438,0.002285,0.002344,0.002344,2924350
2017-11-10,0.0023350000000000003,0.00235,0.001989,0.002013,0.002013,2193620
