Date,Close
2017-07-03,2.47004
2017-07-04,2.27846
2017-07-05,1.89542
2017-07-06,1.96953
2017-07-07,1.5578
2017-07-08,1.33028
2017-07-09,1.35529
2017-07-10,0.965658
2017-07-11,0.843858
2017-07-12,0.986273
2017-07-13,0.8800100000000001
2017-07-14,0.7993100000000001
2017-07-15,0.713138
2017-07-16,0.694733
2017-07-17,0.776766
2017-07-18,0.8414969999999999
2017-07-19,1.36411
2017-07-20,1.107
2017-07-21,1.04326
2017-07-22,1.05288
2017-07-23,1.12794
2017-07-24,1.16261
2017-07-25,0.966167
2017-07-26,0.922468
2017-07-27,0.949521
2017-07-28,0.908533
2017-07-29,0.908091
2017-07-30,0.910783
2017-07-31,0.890753
2017-08-01,0.875193
2017-08-02,0.914928
2017-08-03,0.882777
2017-08-04,1.11313
2017-08-05,1.26064
2017-08-06,1.54272
2017-08-07,1.51783
2017-08-08,1.50578
2017-08-09,1.51756
2017-08-10,1.31
2017-08-11,2.39632
2017-08-12,3.6127
2017-08-13,3.73447
2017-08-14,3.6252
2017-08-15,2.8571
2017-08-16,7.65005
2017-08-17,12.2274
2017-08-18,8.397310000000001
2017-08-19,12.2205
2017-08-20,14.0937
2017-08-21,12.7435
2017-08-22,12.3732
2017-08-23,10.2418
2017-08-24,9.99147
2017-08-25,10.1644
2017-08-26,16.097799
2017-08-27,15.4679
2017-08-28,22.8853
2017-08-29,21.1696
2017-08-30,17.385599
2017-08-31,12.4004
2017-09-01,11.3142
2017-09-02,9.20395
2017-09-03,12.7346
2017-09-04,9.70516
2017-09-05,9.84269
2017-09-06,9.79951
2017-09-07,10.4063
2017-09-08,9.6999
2017-09-09,9.38116
2017-09-10,8.968919999999997
2017-09-11,8.727789999999999
2017-09-12,8.54266
2017-09-13,7.436139999999999
2017-09-14,5.5846
2017-09-15,7.44211
2017-09-16,7.25462
2017-09-17,7.03447
2017-09-18,8.632439999999999
2017-09-19,9.20312
2017-09-20,8.448
2017-09-21,7.2846899999999986
2017-09-22,7.35572
2017-09-23,7.99463
2017-09-24,7.8146
2017-09-25,8.615730000000001
2017-09-26,8.98361
2017-09-27,10.1399
2017-09-28,9.56668
2017-09-29,7.92013
2017-09-30,8.53158
2017-10-01,8.13539
2017-10-02,7.541689999999999
2017-10-03,7.39962
