Date,Open,High,Low,Close,Adj Close
2016-02-13,0.001156,0.001156,0.00114,0.001144,0.001144
2016-02-14,0.001147,0.001288,0.000766,0.000797,0.000797
2016-02-15,0.000797,0.000874,0.000521,0.000598,0.000598
2016-02-16,0.000436,0.0008849999999999998,0.000422,0.000664,0.000664
2016-02-17,0.000664,0.001511,0.000664,0.000758,0.000758
2016-02-18,0.000758,0.000947,0.0007440000000000001,0.00079,0.00079
2016-02-19,0.00079,0.001134,0.000784,0.0008640000000000001,0.0008640000000000001
2016-02-20,0.000866,0.005734,0.0008619999999999999,0.0014789999999999998,0.0014789999999999998
2016-02-21,0.001495,0.002393,0.001377,0.001407,0.001407
2016-02-22,0.0016579999999999998,0.002498,0.000975,0.001932,0.001932
2016-02-23,0.001991,0.005118999999999999,0.001991,0.003831,0.003831
2016-02-24,0.003833,0.0042060000000000005,0.00247,0.002523,0.002523
2016-02-25,0.002523,0.003554,0.001988,0.002075,0.002075
2016-02-26,0.002357,0.002357,0.001708,0.00175,0.00175
2016-02-27,0.001752,0.002671,0.001471,0.002223,0.002223
2016-02-28,0.002224,0.003328,0.002222,0.002353,0.002353
2016-02-29,0.002352,0.002779,0.001807,0.002278,0.002278
2016-03-01,0.002286,0.002585,0.00183,0.001884,0.001884
2016-03-02,0.001884,0.004012,0.001836,0.002857,0.002857
2016-03-03,0.002856,0.0061340000000000006,0.002856,0.004732,0.004732
2016-03-04,0.00473,0.008053,0.0045060000000000005,0.006895,0.006895
2016-03-05,0.007897,0.010062,0.006601,0.008497,0.008497
2016-03-06,0.008498,0.008697,0.006007,0.006384,0.006384
2016-03-07,0.006385,0.008012,0.003793,0.004047,0.004047
2016-03-08,0.005286,0.005342,0.003835,0.004884,0.004884
2016-03-09,0.004759,0.005043,0.003934,0.004038,0.004038
2016-03-10,0.004037,0.004618,0.003954,0.004086,0.004086
2016-03-11,0.004087,0.004869,0.004087,0.004237,0.004237
2016-03-12,0.004236,0.004864,0.004188,0.004364,0.004364
2016-03-13,0.004365,0.004975,0.004303,0.004572,0.004572
2016-03-14,0.004574,0.006114,0.004536,0.005754,0.005754
2016-03-15,0.00575,0.00575,0.004231,0.004658,0.004658
2016-03-16,0.004841,0.00565,0.004572,0.005056000000000001,0.005056000000000001
2016-03-17,0.005061,0.00572,0.004821,0.005116,0.005116
2016-03-18,0.005118,0.006048,0.005022,0.005724,0.005724
2016-03-19,0.00572,0.006736,0.005640999999999999,0.006194,0.006194
2016-03-20,0.00621,0.007422,0.0061990000000000005,0.006781999999999999,0.006781999999999999
2016-03-21,0.006776999999999999,0.0069310000000000005,0.005369,0.0057090000000000005,0.0057090000000000005
2016-03-22,0.005686999999999999,0.00614,0.005234,0.005623,0.005623
2016-03-23,0.0056240000000000005,0.005987,0.005312,0.005345,0.005345
2016-03-24,0.005343,0.005545,0.004854,0.004864,0.004864
2016-03-25,0.004862,0.006031,0.004656,0.0053,0.0053
2016-03-26,0.0053,0.005447,0.004856,0.004857,0.004857
2016-03-27,0.00486,0.005041,0.004331000000000001,0.00435,0.00435
2016-03-28,0.004354,0.004425999999999999,0.00325,0.00325,0.00325
2016-03-29,0.003251,0.004219,0.003194,0.003497,0.003497
2016-03-30,0.0035020000000000003,0.003761,0.003442,0.003602,0.003602
2016-03-31,0.003606,0.003832,0.003518,0.003518,0.003518
2016-04-01,0.0035210000000000007,0.003878,0.003247,0.003356,0.003356
2016-04-02,0.00336,0.003872,0.003198,0.003412,0.003412
2016-04-03,0.003415,0.006808,0.0033909999999999995,0.005473,0.005473
2016-04-04,0.005489,0.005489,0.003932,0.004652,0.004652
2016-04-05,0.004644,0.005348,0.004354,0.004637,0.004637
2016-04-06,0.004644,0.004644,0.003679,0.003683,0.003683
2016-04-07,0.003685,0.004436,0.003682,0.003909,0.003909
2016-04-08,0.003911,0.003937,0.003576,0.003618,0.003618
2016-04-09,0.003622,0.003784000000000001,0.003553,0.003635,0.003635
2016-04-10,0.003768,0.003768,0.002959,0.003291,0.003291
2016-04-11,0.003293,0.003561,0.002395,0.002573,0.002573
