Date,Close
2016-04-18,31.680799
2016-04-19,31.4429
2016-04-20,33.426102
2016-04-21,29.718901
2016-04-22,30.8141
2016-04-23,31.775
2016-04-24,29.120001
2016-04-25,27.6602
2016-04-26,34.880901
2016-04-27,29.5525
2016-04-28,29.006999999999998
2016-04-29,7.94815
2016-04-30,7.411289999999998
2016-05-01,7.1597800000000005
2016-05-02,6.6737
2016-05-03,6.41956
2016-05-04,8.07147
2016-05-05,10.2522
2016-05-06,14.9102
2016-05-07,12.759
2016-05-08,11.9158
2016-05-09,11.9381
2016-05-10,13.0725
2016-05-11,13.3541
2016-05-12,12.7475
2016-05-13,12.7705
2016-05-14,12.135
2016-05-15,10.193
2016-05-16,10.0336
2016-05-17,10.0762
2016-05-18,10.2036
2016-05-19,9.08589
2016-05-20,9.51982
2016-05-21,9.0644
2016-05-22,9.26275
2016-05-23,8.943489999999997
2016-05-24,8.73632
2016-05-25,8.38691
2016-05-26,9.21003
2016-05-27,8.68287
2016-05-28,8.64521
2016-05-29,8.41285
2016-05-30,8.514
2016-05-31,8.36417
2016-06-01,8.83061
2016-06-02,9.04739
2016-06-03,10.2666
2016-06-04,9.94926
2016-06-05,9.93109
2016-06-06,9.30922
2016-06-07,9.6189
2016-06-08,8.91942
2016-06-09,10.4172
2016-06-10,10.8437
2016-06-11,10.4762
2016-06-12,11.1569
2016-06-13,14.5034
2016-06-14,13.354000000000001
2016-06-15,12.9647
2016-06-16,15.775
2016-06-17,13.6308
2016-06-18,12.5074
2016-06-19,11.8842
2016-06-20,10.9371
2016-06-21,10.9545
2016-06-22,10.7141
2016-06-23,10.6383
2016-06-24,11.5251
2016-06-25,11.839
2016-06-26,11.3395
2016-06-27,11.3633
2016-06-28,10.2363
2016-06-29,10.8628
2016-06-30,10.3445
2016-07-01,10.4271
2016-07-02,10.1842
2016-07-03,10.058
2016-07-04,9.64153
2016-07-05,9.42639
2016-07-06,9.22151
2016-07-07,9.3992
2016-07-08,9.46338
2016-07-09,9.05303
2016-07-10,9.16194
2016-07-11,8.85338
2016-07-12,8.89649
2016-07-13,8.81581
2016-07-14,10.0885
2016-07-15,10.3265
2016-07-16,10.3106
2016-07-17,9.81819
2016-07-18,9.62517
2016-07-19,10.1201
2016-07-20,9.92392
2016-07-21,9.77178
2016-07-22,10.4185
2016-07-23,10.3961
2016-07-24,9.52527
2016-07-25,9.99907
2016-07-26,9.79884
2016-07-27,9.77737
2016-07-28,10.0728
2016-07-29,10.3535
2016-07-30,10.3293
