Date,Open,High,Low,Close,Adj Close,Volume
2017-01-11,0.022819,0.022819,0.020431,0.021388,0.021388,1600
2017-01-12,0.021317,0.022557,0.020380000000000002,0.021972,0.021972,4757
2017-01-13,0.021942,0.022666,0.021294,0.02266,0.02266,5041
2017-01-14,0.022691,0.030693,0.022691,0.025371,0.025371,4871
2017-01-15,0.025362,0.025523,0.02301,0.02301,0.02301,1390
2017-01-16,0.02301,0.025068,0.022968000000000002,0.023283,0.023283,2695
2017-01-17,0.023266,0.032022,0.023266,0.031587,0.031587,2002
2017-01-18,0.031637,0.03192,0.027179000000000002,0.027485000000000002,0.027485000000000002,533
2017-01-19,0.027538,0.030425,0.027415,0.027870999999999996,0.027870999999999996,908
2017-01-20,0.027843,0.033277999999999995,0.026043,0.033116,0.033116,2263
2017-01-21,0.033135000000000005,0.038805,0.033135000000000005,0.038532,0.038532,3169
2017-01-22,0.038548,0.04161,0.037689,0.04161,0.04161,2679
2017-01-23,0.041648000000000004,0.043601,0.037761,0.037761,0.037761,1308
2017-01-24,0.037337999999999996,0.06054,0.037002,0.059632000000000004,0.059632000000000004,7139
2017-01-25,0.059580999999999995,0.078434,0.051403,0.078434,0.078434,13766
2017-01-26,0.080196,0.081509,0.055099,0.055101,0.055101,7673
2017-01-27,0.055101,0.076511,0.046037,0.07357999999999999,0.07357999999999999,8670
2017-01-28,0.073585,0.077873,0.058168,0.077856,0.077856,3806
2017-01-29,0.077887,0.078001,0.071234,0.072732,0.072732,491
2017-01-30,0.072784,0.073783,0.055223,0.055223,0.055223,2848
2017-01-31,0.05525700000000001,0.074758,0.05525700000000001,0.064532,0.064532,730
2017-02-01,0.064568,0.075616,0.058342,0.063377,0.063377,3491
2017-02-02,0.063439,0.075852,0.06301699999999999,0.07574299999999999,0.07574299999999999,470
2017-02-03,0.075718,0.077395,0.06975,0.07005499999999999,0.07005499999999999,540
2017-02-04,0.070151,0.077894,0.065649,0.077894,0.077894,2331
2017-02-05,0.077941,0.077949,0.064951,0.06526699999999999,0.06526699999999999,267
2017-02-06,0.065334,0.07678099999999999,0.065319,0.076304,0.076304,926
2017-02-07,0.07645,0.076778,0.071873,0.076736,0.076736,215
2017-02-08,0.076806,0.082829,0.072563,0.078667,0.078667,2943
2017-02-09,0.078788,0.080948,0.059823,0.069597,0.069597,1706
2017-02-10,0.06968400000000001,0.072016,0.059216,0.06919700000000001,0.06919700000000001,2207
2017-02-11,0.069213,0.07064,0.068788,0.070302,0.070302,513
2017-02-12,0.070236,0.070236,0.061972,0.064947,0.064947,2011
2017-02-13,0.064928,0.06855599999999999,0.06057100000000001,0.067364,0.067364,69
2017-02-14,0.067438,0.06878300000000001,0.062352,0.067124,0.067124,192
2017-02-15,0.067235,0.067338,0.064304,0.064328,0.064328,418
2017-02-16,0.064338,0.065468,0.056483000000000005,0.065448,0.065448,1076
2017-02-17,0.065364,0.065694,0.051684,0.053357,0.053357,1168
2017-02-18,0.05351,0.069833,0.052627999999999994,0.052721000000000004,0.052721000000000004,566
2017-02-19,0.052738,0.068576,0.052252999999999994,0.053452,0.053452,1142
2017-02-20,0.05349400000000001,0.062099,0.053137000000000004,0.062099,0.062099,267
2017-02-21,0.062059,0.066469,0.060038,0.063238,0.063238,277
2017-02-22,0.063209,0.063209,0.059503999999999994,0.059503999999999994,0.059503999999999994,12
2017-02-23,0.059495000000000006,0.063526,0.050663,0.06299099999999999,0.06299099999999999,787
2017-02-24,0.063315,0.064809,0.061114999999999996,0.063056,0.063056,75
2017-02-25,0.059401999999999996,0.072876,0.059401999999999996,0.072634,0.072634,3117
2017-02-26,0.072661,0.072697,0.052226,0.070262,0.070262,39
2017-02-27,0.070176,0.070846,0.059562000000000004,0.060167,0.060167,121
2017-02-28,0.060204999999999995,0.073371,0.059751,0.071825,0.071825,359
2017-03-01,0.07182899999999999,0.07529,0.060270000000000004,0.062286,0.062286,1539
2017-03-02,0.062397,0.064305,0.061936,0.063176,0.063176,167
2017-03-03,0.063161,0.06465599999999999,0.063161,0.064058,0.064058,169
2017-03-04,0.063685,0.079342,0.06309400000000001,0.077819,0.077819,1543
2017-03-05,0.077766,0.079171,0.075943,0.077294,0.077294,1309
2017-03-06,0.077316,0.089269,0.077279,0.087825,0.087825,1184
2017-03-07,0.087852,0.088013,0.061142999999999996,0.0844,0.0844,129
2017-03-08,0.084378,0.084994,0.068638,0.08047699999999999,0.08047699999999999,1170
2017-03-09,0.080501,0.083499,0.070091,0.083075,0.083075,115
2017-03-10,0.083136,0.08367899999999999,0.06679,0.078148,0.078148,1461
2017-03-11,0.07812000000000001,0.08354400000000001,0.07812000000000001,0.08211900000000001,0.08211900000000001,214
2017-03-12,0.071953,0.082669,0.061775,0.063841,0.063841,809
2017-03-13,0.063862,0.086616,0.063726,0.086234,0.086234,2452
2017-03-14,0.086251,0.091369,0.07345700000000001,0.088536,0.088536,2583
2017-03-15,0.088547,0.088808,0.068595,0.073727,0.073727,1230
2017-03-16,0.07382899999999999,0.088008,0.0691,0.087423,0.087423,1392
2017-03-17,0.08686,0.08686,0.070792,0.07609199999999999,0.07609199999999999,405
2017-03-18,0.076055,0.076942,0.05799,0.067301,0.067301,2093
2017-03-19,0.06750199999999999,0.077033,0.055457000000000006,0.074625,0.074625,704
2017-03-20,0.074661,0.07625900000000001,0.073303,0.073796,0.073796,114
2017-03-21,0.073875,0.080714,0.06769,0.080578,0.080578,101
2017-03-22,0.080586,0.080586,0.072186,0.074489,0.074489,174
2017-03-23,0.074553,0.075119,0.073054,0.07374,0.07374,2
2017-03-24,0.07372999999999999,0.07387300000000001,0.030883999999999998,0.06655499999999999,0.06655499999999999,3077
