Date,Open,High,Low,Close,Adj Close,Volume
2017-07-09,1.21811,1.9199099999999998,1.2052200000000002,1.6741099999999998,1.6741099999999998,2843520
2017-07-10,1.7015900000000002,3.19175,1.4629299999999998,2.04439,2.04439,6413810
2017-07-11,2.0996099999999998,3.7259300000000004,1.5331,3.2265,3.2265,17349300
2017-07-12,3.29144,4.84601,2.9708799999999997,3.69812,3.69812,43670400
2017-07-13,3.65055,4.29976,2.97713,3.3112800000000004,3.3112800000000004,8436170
2017-07-14,3.25319,3.4695699999999996,2.36255,2.59262,2.59262,13049400
2017-07-15,2.59579,3.0919,2.3561799999999997,2.38947,2.38947,1652160
2017-07-16,2.41819,2.5390200000000003,2.04509,2.1254299999999997,2.1254299999999997,498244
2017-07-17,2.12278,3.5583099999999996,2.10958,3.45263,3.45263,1740580
2017-07-18,3.4186199999999998,3.66641,2.97067,3.28942,3.28942,1624240
2017-07-19,3.3286599999999997,3.80849,3.0977799999999998,3.2435099999999997,3.2435099999999997,1582240
2017-07-20,3.23126,4.139130000000001,3.23126,4.139130000000001,4.139130000000001,1406890
2017-07-21,4.1346300000000005,4.14859,3.6181400000000004,3.77998,3.77998,962166
2017-07-22,3.76597,4.29155,3.73328,4.07141,4.07141,640571
2017-07-23,4.0469599999999994,4.2407900000000005,3.8007800000000005,4.2407900000000005,4.2407900000000005,526299
2017-07-24,4.1636,4.542730000000001,4.00523,4.45087,4.45087,1170890
2017-07-25,4.43013,4.95995,3.83167,4.11187,4.11187,2000850
2017-07-26,4.13258,4.43406,3.9012300000000004,4.33895,4.33895,688758
2017-07-27,4.40433,4.4608,3.96464,4.11105,4.11105,747201
2017-07-28,4.12285,4.17136,3.3592699999999995,3.5122,3.5122,727796
2017-07-29,3.53272,4.1075,3.3397300000000003,3.93146,3.93146,773633
2017-07-30,3.88489,3.9574599999999998,3.54536,3.64189,3.64189,1298790
2017-07-31,3.59421,3.77224,3.32756,3.5279599999999998,3.5279599999999998,688906
2017-08-01,3.6063699999999996,4.478,3.2450099999999997,3.88527,3.88527,1069850
2017-08-02,3.88423,3.9904300000000004,3.5328800000000005,3.57821,3.57821,680319
2017-08-03,3.5859400000000003,3.9070199999999997,3.53243,3.8996,3.8996,396523
2017-08-04,3.84873,4.22471,3.81239,4.06975,4.06975,577748
2017-08-05,4.06796,4.37976,3.7705900000000003,4.15842,4.15842,885587
2017-08-06,4.16125,4.8848,4.14107,4.61193,4.61193,884380
2017-08-07,4.57797,5.28463,4.40064,5.07977,5.07977,1179490
2017-08-08,5.08769,5.18231,4.72436,4.94365,4.94365,626820
2017-08-09,4.9438,5.02473,4.495419999999999,4.53247,4.53247,494339
2017-08-10,4.64498,5.73085,4.53602,5.69629,5.69629,1699690
2017-08-11,5.7077599999999995,8.21208,5.48577,7.52228,7.52228,8651990
2017-08-12,7.515610000000001,10.2831,6.95483,9.0972,9.0972,6038650
2017-08-13,9.13694,9.51644,7.95441,9.34325,9.34325,3063580
2017-08-14,9.35248,9.39207,6.868189999999999,8.1225,8.1225,2895710
2017-08-15,7.924119999999999,8.05037,6.61486,7.12893,7.12893,1793580
2017-08-16,7.17895,9.56584,6.78867,9.56584,9.56584,1803970
2017-08-17,9.480360000000001,11.456,9.00632,10.004,10.004,8980110
2017-08-18,10.0315,11.102,9.07443,10.4146,10.4146,4491210
2017-08-19,10.617,12.2961,9.61149,10.0463,10.0463,8207440
2017-08-20,9.9995,10.8058,9.26949,9.36337,9.36337,2761560
2017-08-21,9.2366,10.1859,8.3001,9.18073,9.18073,2593030
2017-08-22,9.20065,10.1328,8.06911,9.85233,9.85233,1520480
2017-08-23,9.77202,9.96331,8.69468,9.00531,9.00531,1220680
2017-08-24,9.01494,10.0595,8.35427,10.0085,10.0085,1562100
2017-08-25,10.0708,10.2347,9.36342,9.675089999999999,9.675089999999999,961836
2017-08-26,9.62704,10.1891,9.08146,10.1622,10.1622,1025560
2017-08-27,10.1608,10.4622,9.68704,9.90869,9.90869,1262120
2017-08-28,9.93782,10.1724,9.13977,9.46791,9.46791,1806910
2017-08-29,9.466439999999999,10.0056,8.77159,9.34677,9.34677,2137900
2017-08-30,9.46989,9.6069,8.82714,9.413260000000001,9.413260000000001,1099310
2017-08-31,9.44108,10.0091,9.21053,9.579360000000001,9.579360000000001,1511690
2017-09-01,9.57265,13.2081,9.45042,13.2081,13.2081,11796600
2017-09-02,13.2469,13.6681,10.3257,10.7563,10.7563,7753150
2017-09-03,10.7731,11.8066,10.4693,11.0352,11.0352,2574300
2017-09-04,11.0463,11.7294,8.84975,9.89076,9.89076,5212850
2017-09-05,9.85568,11.5634,8.75337,11.3478,11.3478,2746360
2017-09-06,11.3616,12.6011,11.0908,12.0719,12.0719,3288170
2017-09-07,12.042,14.8229,11.2606,13.5282,13.5282,12706700
2017-09-08,13.5312,14.2303,11.2836,12.2766,12.2766,7425800
2017-09-09,12.3048,12.9022,11.424,12.277,12.277,2628730
2017-09-10,12.2299,12.364,10.1798,11.436,11.436,2751050
2017-09-11,11.4637,11.9733,10.584,10.8384,10.8384,2243030
2017-09-12,10.8346,11.9951,10.2986,10.6013,10.6013,2627510
2017-09-13,10.6799,10.6799,8.42232,10.052,10.052,4002980
2017-09-14,10.0511,10.5853,7.40377,7.4073199999999995,7.4073199999999995,3149780
2017-09-15,7.5319,10.4537,6.784610000000001,9.797239999999999,9.797239999999999,3214850
2017-09-16,9.91855,10.3208,8.85299,9.40536,9.40536,1107890
2017-09-17,9.35022,9.51877,8.47737,9.20253,9.20253,1106120
2017-09-18,9.10665,10.2061,9.10665,9.53081,9.53081,2008760
2017-09-19,9.56018,9.56018,8.1712,8.51423,8.51423,2168430
2017-09-20,8.48746,8.91404,8.31102,8.35239,8.35239,1260170
2017-09-21,8.37027,9.35086,7.54524,7.7575899999999995,7.7575899999999995,2194620
2017-09-22,7.74892,8.282860000000001,7.31385,8.12538,8.12538,1034690
2017-09-23,8.10308,8.52078,7.61331,8.25827,8.25827,523498
2017-09-24,8.22225,8.29853,7.74515,7.74515,7.74515,581347
2017-09-25,7.73459,9.00233,7.73459,8.93047,8.93047,1069680
2017-09-26,8.92948,13.9147,8.60834,8.994660000000001,8.994660000000001,988198
2017-09-27,8.97027,10.3303,8.82262,9.47602,9.47602,1153240
2017-09-28,9.4539,9.6419,8.9088,9.12663,9.12663,992060
2017-09-29,9.115039999999999,9.28028,8.219380000000001,8.51169,8.51169,1737870
2017-09-30,8.5129,9.71393,8.472489999999999,9.37567,9.37567,1581360
2017-10-01,9.37106,9.974639999999999,8.99817,9.06896,9.06896,2044240
2017-10-02,9.189789999999999,9.72156,8.851,8.87978,8.87978,1376290
2017-10-03,8.88008,9.38373,7.907260000000001,8.1958,8.1958,1687090
2017-10-04,8.2148,8.66183,7.82855,8.60024,8.60024,1795230
2017-10-05,8.433119999999999,8.466289999999999,7.79505,8.35968,8.35968,1141480
2017-10-06,8.356639999999999,8.46755,7.566339999999999,7.65654,7.65654,1490480
2017-10-07,7.6497399999999995,7.877789999999999,7.1422300000000005,7.21771,7.21771,1891750
2017-10-08,7.182119999999999,7.5815,6.00978,6.17088,6.17088,2656110
2017-10-09,6.21633,6.8162,5.486,5.8863,5.8863,3314680
2017-10-10,5.98374,8.04252,5.98374,7.88241,7.88241,3715860
2017-10-11,7.9394800000000005,7.98495,7.228089999999999,7.590839999999999,7.590839999999999,1467130
2017-10-12,7.534619999999999,8.1306,6.688460000000001,7.16553,7.16553,2723680
2017-10-13,7.1788300000000005,8.080169999999999,6.87368,7.825660000000001,7.825660000000001,2180050
2017-10-14,7.72958,8.01175,7.12754,7.12754,7.12754,1142450
2017-10-15,7.19292,7.59028,6.96258,7.24287,7.24287,780428
2017-10-16,7.244689999999999,7.697210000000001,7.096260000000001,7.50593,7.50593,840787
2017-10-17,7.507680000000001,7.85808,7.307760000000001,7.62885,7.62885,2050680
2017-10-18,7.65521,8.14097,7.05864,7.89728,7.89728,2273460
2017-10-19,7.9412,8.291269999999999,7.2496100000000006,7.298760000000001,7.298760000000001,1990140
2017-10-20,7.436139999999999,7.66286,6.79678,7.038060000000001,7.038060000000001,2315030
2017-10-21,6.990489999999999,7.22075,6.12711,6.607239999999999,6.607239999999999,2052540
2017-10-22,6.598389999999999,7.23798,6.52053,6.875610000000001,6.875610000000001,1986670
2017-10-23,6.89155,7.1493199999999995,6.58312,6.897689999999999,6.897689999999999,1618060
2017-10-24,6.87713,8.53088,6.791589999999999,7.99705,7.99705,3486770
2017-10-25,7.938389999999999,9.52845,7.42639,9.33531,9.33531,5312160
2017-10-26,9.31396,10.0119,8.461960000000001,8.72125,8.72125,6551840
2017-10-27,8.82312,9.34895,8.38711,8.80032,8.80032,3125600
2017-10-28,8.9274,9.2632,8.73113,8.75457,8.75457,2252080
2017-10-29,8.75177,9.38942,7.881010000000001,8.781889999999999,8.781889999999999,5286750
2017-10-30,8.80707,9.17127,8.16822,8.16822,8.16822,4658480
2017-10-31,8.30147,8.5842,6.71473,6.71473,6.71473,6412190
2017-11-01,6.702610000000001,7.22475,4.75856,5.23543,5.23543,8641110
2017-11-02,5.24437,5.29336,4.46781,4.83637,4.83637,6046240
2017-11-03,4.85114,5.84931,4.62291,5.6193599999999995,5.6193599999999995,3692660
2017-11-04,5.6256900000000005,5.6256900000000005,4.95343,4.96312,4.96312,1844620
2017-11-05,4.953869999999999,5.109719999999999,4.68046,4.79937,4.79937,1317360
2017-11-06,4.78943,5.40415,4.73532,5.0365400000000005,5.0365400000000005,2010020
2017-11-07,5.05469,5.162380000000001,4.85158,4.93619,4.93619,1336030
2017-11-08,4.91025,6.06502,4.83614,5.40937,5.40937,4610200
2017-11-09,5.32682,5.6855400000000005,4.93578,5.42261,5.42261,4669010
2017-11-10,5.48806,5.58085,4.41749,4.57011,4.57011,2765870
2017-11-11,4.54042,4.9714599999999995,4.35975,4.42201,4.42201,2012570
2017-11-12,4.45116,4.45116,3.47603,3.82493,3.82493,2765690
2017-11-13,3.78933,4.535880000000001,3.78933,4.267519999999999,4.267519999999999,2083090
2017-11-14,4.29074,4.74125,4.23156,4.63506,4.63506,2112220
2017-11-15,4.62122,4.93662,4.60835,4.80288,4.80288,1982530
2017-11-16,4.7919,5.89149,4.47052,4.47052,4.47052,5986120
2017-11-17,4.38481,4.5546,4.00882,4.22503,4.22503,3164310
2017-11-18,4.17772,4.4219800000000005,4.006819999999999,4.39951,4.39951,3331990
2017-11-19,4.3246,4.7287,4.14804,4.18573,4.18573,4193290
2017-11-20,4.1340699999999995,7.20527,4.08444,4.31439,4.31439,17101500
2017-11-21,4.4607,4.85341,4.27744,4.47577,4.47577,9997040
2017-11-22,4.49381,4.534,4.3231,4.409009999999999,4.409009999999999,7159310
2017-11-23,4.40486,4.6330599999999995,4.23854,4.36642,4.36642,5602040
2017-11-24,4.3826,5.243530000000001,4.1589599999999995,4.94656,4.94656,7994400
