Date,Open,High,Low,Close,Adj Close,Volume
2016-10-06,0.367782,0.9011879999999999,0.35267600000000005,0.901141,0.901141,1290
2016-10-07,0.9127860000000001,1.34657,0.5548310000000001,1.11081,1.11081,3562
2016-10-08,1.11121,2.16478,0.8246690000000001,1.60968,1.60968,22866
2016-10-09,1.60985,2.09943,1.3718,1.70091,1.70091,8975
2016-10-10,1.7011,1.88533,0.903892,1.17187,1.17187,11242
2016-10-11,1.1723299999999999,1.97427,1.17201,1.7896,1.7896,14747
2016-10-12,1.7890400000000002,2.54602,1.6283100000000001,2.39488,2.39488,44564
2016-10-13,2.39423,5.52151,2.2913900000000003,4.49028,4.49028,80976
2016-10-14,4.29994,5.41155,2.88612,3.59504,3.59504,47072
2016-10-15,3.5951699999999995,4.17938,3.3024400000000003,3.94763,3.94763,25941
2016-10-16,3.95033,3.95033,3.5191,3.5244400000000002,3.5244400000000002,24447
2016-10-17,3.52546,3.84173,3.21771,3.4879800000000003,3.4879800000000003,45957
2016-10-18,3.4891699999999997,5.5866,3.36611,5.1173,5.1173,55214
2016-10-19,4.58535,6.948010000000001,4.58114,5.79056,5.79056,115415
2016-10-20,5.7922,8.00148,2.5336,3.02378,3.02378,1697
2016-10-21,3.02362,4.87263,3.02362,3.7928300000000004,3.7928300000000004,101272
2016-10-22,3.7896900000000002,3.9545800000000004,2.47929,2.9034400000000002,2.9034400000000002,96888
2016-10-23,3.0094,3.3593300000000004,2.6915400000000003,2.89642,2.89642,54646
2016-10-24,2.89682,3.84784,2.87311,3.49039,3.49039,78357
2016-10-25,3.49168,4.06461,3.29428,3.3303800000000003,3.3303800000000003,63009
2016-10-26,3.29947,3.8610800000000003,3.06835,3.29809,3.29809,51248
2016-10-27,3.17742,3.44956,3.00927,3.29006,3.29006,48488
2016-10-28,3.29184,5.944369999999999,3.22655,4.78517,4.78517,188021
2016-10-29,4.7875,4.85248,3.08528,3.4403699999999997,3.4403699999999997,134141
2016-10-30,3.43755,3.4742300000000004,3.0121900000000004,3.1059400000000004,3.1059400000000004,48229
2016-10-31,3.0523700000000002,3.3003,1.9205400000000001,2.3791700000000002,2.3791700000000002,60932
2016-11-01,2.38078,2.65212,2.04367,2.17409,2.17409,38834
2016-11-02,2.17549,2.1801,1.6643599999999998,1.97665,1.97665,26690
2016-11-03,1.9168,2.22978,1.6955900000000002,1.7234200000000002,1.7234200000000002,23061
2016-11-04,1.7237900000000002,2.18425,1.61201,2.0185400000000002,2.0185400000000002,19695
2016-11-05,2.06942,2.38465,1.82433,1.93573,1.93573,17390
2016-11-06,1.9366400000000001,1.99518,1.7216200000000002,1.73705,1.73705,13109
2016-11-07,1.73705,1.88736,1.06461,1.16039,1.16039,38064
2016-11-08,1.16039,1.19668,1.10146,1.12755,1.12755,12569
2016-11-09,1.12751,1.1463299999999998,0.794433,0.796898,0.796898,13381
2016-11-10,0.796427,0.9493159999999999,0.79284,0.79657,0.79657,5267
2016-11-11,0.796676,0.9212540000000001,0.796552,0.8323,0.8323,5063
2016-11-12,0.8326879999999999,0.887545,0.807772,0.807772,0.807772,3115
2016-11-13,0.8079350000000001,0.9795200000000001,0.702673,0.8702,0.8702,6763
2016-11-14,0.870158,0.9156030000000001,0.713498,0.880791,0.880791,6824
2016-11-15,0.881757,1.09412,0.749897,0.750268,0.750268,7422
2016-11-16,0.750317,0.7557659999999999,0.550871,0.56612,0.56612,11752
2016-11-17,0.559331,1.08253,0.5592550000000001,1.03114,1.03114,5983
2016-11-18,1.03045,1.11782,0.524407,0.6345649999999999,0.6345649999999999,7938
2016-11-19,0.634683,0.76435,0.5938640000000001,0.649329,0.649329,4149
2016-11-20,0.649674,0.7056020000000001,0.549959,0.557802,0.557802,3706
2016-11-21,0.557823,0.614106,0.552656,0.571248,0.571248,2972
2016-11-22,0.5709890000000001,0.681465,0.545773,0.5562189999999999,0.5562189999999999,6214
2016-11-23,0.556208,0.6307470000000001,0.527646,0.594411,0.594411,6097
2016-11-24,0.594422,0.598405,0.534334,0.545247,0.545247,4309
2016-11-25,0.545247,0.626135,0.534484,0.5786979999999999,0.5786979999999999,3086
2016-11-26,0.578723,0.580427,0.448532,0.45149700000000004,0.45149700000000004,3771
2016-11-27,0.451388,0.466754,0.386914,0.42469799999999996,0.42469799999999996,3979
2016-11-28,0.42499,0.44931800000000005,0.37474,0.37496999999999997,0.37496999999999997,5019
2016-11-29,0.37496999999999997,0.427314,0.345801,0.345835,0.345835,4187
2016-11-30,0.346155,0.6770689999999999,0.335638,0.676966,0.676966,3000
2016-12-01,0.677491,0.7249439999999999,0.297725,0.29788200000000004,0.29788200000000004,3278
2016-12-02,0.298185,0.330519,0.27510100000000004,0.279802,0.279802,1874
