Date,Open,High,Low,Close,Adj Close,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60
2017-06-18,0.5751046256106207,0.8405144837415729,0.7831682257862403,0.8406230626854635,0.8406230626854635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,0.8798323523246805,1.0,0.9710698524327894,1.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
2017-06-20,1.0,1.0,0.8553489726302652,0.9011880104541344,0.9011880104541344,95.75930426698581,0.0,0.0,97.97521398368863,0.0,0.0,98.97725277040075,0.0,0.0
2017-06-21,0.9011887711769244,0.9585345966123109,1.0,0.8415801319548458,0.8415801319548458,93.20465111890917,0.0,0.0,96.7540256767081,0.0,0.0,98.36028751493248,0.0,0.0
2017-06-22,0.841581351580162,0.8415786563460961,0.2175815506358507,0.16876013783737046,0.16876013783737046,70.46899523124766,0.0,0.0,84.47336148512653,0.0,0.0,91.79409142811029,0.0,0.0
2017-06-23,0.1674896607881007,0.17901688447189482,0.2133242473803572,0.16251734610956922,0.16251734610956922,70.29852079230263,0.0,0.0,84.37068646628404,0.0,0.0,91.73632255087462,0.0,0.0
2017-06-24,0.16312607781647825,0.1625780098491085,0.1802195452838785,0.13520167637056324,0.13520167637056324,69.51019465570147,0.0,0.0,83.90954959287319,0.0,0.0,91.4802175965578,0.0,0.0
2017-06-25,0.13544780169674,0.13796098450905706,0.13536788265408348,0.11210798324054776,0.11210798324054776,68.81121628994384,0.0,0.0,83.51079759135061,0.0,0.0,91.26122820111392,0.0,0.0
2017-06-26,0.11206973259943127,0.12033501389634395,0.11176046438423018,0.09606396171212504,0.09606396171212504,68.29998327138323,0.0,0.0,83.22686496061206,0.0,0.0,91.10718343523281,0.0,0.0
2017-06-27,0.1036096813950671,0.1195335432082722,0.12091609846646748,0.12013297142126758,0.12013297142126758,68.67406961058208,0.0,0.0,83.3148055500592,0.0,0.0,91.13001874513873,0.0,0.0
2017-06-28,0.12092620249270793,0.1395081677013782,0.15343825879539627,0.1388430567604049,0.1388430567604049,68.97896399465267,0.0,0.0,83.38477995460278,0.0,0.0,91.147982865354,0.0,0.0
2017-06-29,0.13901301784530615,0.14255230915708136,0.17036671409614418,0.12497722808052547,0.12497722808052547,68.44996848691669,0.0,0.0,83.11784054763763,0.0,0.0,91.00911020184722,0.0,0.0
2017-06-30,0.12592056756267495,0.12912607900066347,0.14940852901370694,0.1117060320119062,0.1117060320119062,67.91585450760725,0.0,0.0,82.85550812861602,0.0,0.0,90.87438340006496,0.0,0.0
2017-07-01,0.11279961937000388,0.1127442394666725,0.1372301632946802,0.10547685133100082,0.10547685133100082,67.65038475251245,0.3470841749978374,0.3470841749978374,82.7288666161223,0.0,0.0,90.81023240955098,0.0,0.0
2017-07-02,0.10530637039728974,0.1170652858954055,0.1374571577011211,0.1150007560511205,0.1150007560511205,67.85620512750539,0.29525401023824144,0.31613971913827515,82.77047229659502,0.0,0.0,90.82030527022434,0.0,0.0
2017-07-03,0.11429342026642053,0.115331674577022,0.14706793873096696,0.11363582325460116,0.11363582325460116,67.78997674005765,0.2319422833278558,0.2891391996871186,82.7409541569987,0.0,0.0,90.80580297594342,0.0,0.0
2017-07-04,0.11339850082278137,0.11583349823142272,0.1479458048538353,0.11175622274733446,0.11175622274733446,67.69249738267006,0.17555429849165582,0.2654881360951474,82.69898710501246,0.0,0.0,90.78550731728375,0.0,0.0
2017-07-05,0.11165204681347424,0.11194702512851083,0.1419292949484248,0.10914672985028054,0.10914672985028054,67.54801544562446,0.12323762691275832,0.24464261526249848,82.6388554390587,0.0,0.0,90.7568762039265,0.0,0.0
2017-07-06,0.10854705064495446,0.11130005994217572,0.14612405892867444,0.10869161046970227,0.10869161046970227,67.52108491785667,0.11894701781506774,0.226515814623459,82.62802764263982,0.0,0.0,90.75180133580362,0.0,0.0
2017-07-07,0.10859553962621628,0.1080392702760485,0.13074229255548678,0.09660244875494008,0.09660244875494008,66.76354462483911,0.11423881086116565,0.20919403250765647,82.33192970716082,0.0,0.0,90.61496715354903,0.0,0.0
2017-07-08,0.09676507888221494,0.09880767295603367,0.12591634514916428,0.09715199477335792,0.09715199477335792,66.78169622347721,0.11152097646136527,0.19425509414308334,82.33490323720918,0.0,0.0,90.61562108367487,0.0,0.0
2017-07-09,0.09719892766192596,0.09890088701906488,0.12704378930564494,0.09315502578336356,0.09315502578336356,66.49868531510334,0.11016719378585212,0.18077508502845405,82.23089077906774,0.0,0.0,90.56895727165946,0.0,0.0
2017-07-10,0.0930152643313012,0.0930505340676331,0.1004993413687809,0.08010075577464609,0.08010075577464609,65.52694397449416,0.1090269647903179,0.16735184112794632,81.88178988603732,0.0,0.0,90.41435533516004,0.0,0.0
2017-07-11,0.07977181765965291,0.08149965168160507,0.08988214126139868,0.07307703023119849,0.07307703023119849,64.97955940933387,0.1056658261338844,0.1547818663417133,81.68897755459129,0.0,0.0,90.33000998484978,0.0,0.0
2017-07-12,0.07293572198561865,0.0855559531459299,0.09315445093180046,0.08311687869771202,0.08311687869771202,65.4219400414014,0.10168538484369205,0.14522653465584645,81.75244517562385,0.0,0.0,90.34310179260964,0.0,0.0
2017-07-13,0.08443143862213706,0.08401728265342892,0.09800645636947462,0.07813651156949616,0.07813651156949616,64.9856359396893,0.09833961937861853,0.13628119824433307,81.6074531596086,0.0,0.0,90.28145862524873,0.0,0.0
2017-07-14,0.07795645825592107,0.07794687641164502,0.09321004139868393,0.07466824668236044,0.07466824668236044,64.66386880268875,0.09569406328365097,0.12806613803607006,81.50343465918853,0.0,0.0,90.2378664789276,0.0,0.0
2017-07-15,0.07451969537350464,0.07424087254492137,0.08658377355964521,0.06343573023160258,0.06343573023160258,63.57163473101597,0.0926911260622654,0.11944875032880772,81.15724562543109,0.0,0.0,90.09463054533867,0.0,0.0
2017-07-16,0.06312606080280056,0.06352423474127285,0.06608305169427002,0.0569687815752362,0.0569687815752362,62.91609149047139,0.08854598502827367,0.11111808782833152,80.9526805838137,0.0,0.0,90.01100100876226,0.0,0.0
2017-07-17,0.056529007299548226,0.0695363289892884,0.07705522009539786,0.07016979568329898,0.07016979568329898,63.734007368045035,0.08544126877318066,0.10565831554232719,81.05341627118261,0.2094664264033325,0.20946642640333255,90.03020685272296,0.0,0.0
2017-07-18,0.07051212360640963,0.09670546173543557,0.09104490852704487,0.08671317249471132,0.08671317249471132,64.77711273693598,0.08365247946942185,0.10313229646931174,81.18229270322924,0.1843360967303074,0.2015468616350344,90.05456983505759,0.0,0.0
2017-07-19,0.0867057419800926,0.09335486308620522,0.09082428386160103,0.06766578839968751,0.06766578839968751,62.5574743878814,0.08068955508009377,0.09840342872669518,80.53058171472765,0.15325828967696367,0.19290937303920558,89.79770815576079,0.0,0.0
2017-07-20,0.06797283221927769,0.08273995204540806,0.09275084097953183,0.07970518472423696,0.07970518472423696,63.406645957570746,0.07861909609827482,0.09591032952636741,80.6321329795299,0.12587552881930042,0.18560587701888503,89.81637384219046,0.0,0.0
2017-07-21,0.08026181157556178,0.08252160129501995,0.09951840125523273,0.07534624695585743,0.07534624695585743,62.8536777211684,0.07710079596976892,0.09316845185029941,80.47509299457634,0.10033439931933415,0.1784923524986897,89.75592835137665,0.0,0.0
2017-07-22,0.07518960893041132,0.0825786363838153,0.10174723153684248,0.08214794229681732,0.08214794229681732,63.38749736400896,0.0760290779357303,0.0916990505765018,80.53621622702856,0.09744732613464904,0.17227658409856889,89.76685363369197,0.0,0.0
2017-07-23,0.08272198936168762,0.0870529114093119,0.10566346411531133,0.086668085901869,0.086668085901869,63.75833613811622,0.0755657250870521,0.09102825528655076,80.57796920671409,0.09491901746105903,0.16675345518265278,89.77422198058348,0.0,0.0
2017-07-24,0.08686524520792753,0.08733638431332452,0.1150692552985243,0.08637927650054877,0.08637927650054877,63.71415733137854,0.07601419085318803,0.09040839144841716,80.56655844731833,0.09329160413205854,0.16156802429993639,89.77002313509871,0.0,0.0
2017-07-25,0.08621319601253835,0.08620121579230099,0.09596813925041353,0.07300642292542653,0.07300642292542653,61.59671993366881,0.07600914747420431,0.08808812897868507,80.02434093693303,0.09198821878822118,0.1558543725983551,89.5728054904894,0.0,0.0
2017-07-26,0.07305184033548248,0.07546287060411094,0.09310291393646056,0.0755848656217494,0.0755848656217494,61.858579304053386,0.075471146540207,0.0864210271977603,80.05109019414593,0.09130558225187532,0.15067569472889666,89.57729404904676,0.0,0.0
2017-07-27,0.07569406447231053,0.07670657604784199,0.09723687584355638,0.0763560164974395,0.0763560164974395,61.94173535888489,0.07534396832077438,0.08507902577105086,80.05934244452494,0.08984635042108105,0.14588087677848008,89.5786580777909,0.0,0.0
2017-07-28,0.0762840137443293,0.07633627360566336,0.09129796096483744,0.06692015823692704,0.06692015823692704,60.220475397065194,0.07479053343181484,0.08265784343316769,79.64277807360712,0.08744892047029845,0.14078663687257342,89.43305795052079,0.0,0.0
2017-07-29,0.06704601213007158,0.06820792218234634,0.08322923632364491,0.06844714756054945,0.06844714756054945,60.41122033813693,0.0751484918124539,0.08076308398348526,79.66047532961208,0.08556458445296593,0.13611957304599123,89.4358829838903,0.0,0.0
2017-07-30,0.06862445607272596,0.06882083656940068,0.08761509253380655,0.06751691757426473,0.06751691757426473,60.22273763932224,0.07590193009809879,0.07899692846225587,79.6169053367734,0.08409161397171121,0.1316935952736218,89.42107666597524,0.0,0.0
2017-07-31,0.06707791277563857,0.0714231689044355,0.0705250774386785,0.07022551590652865,0.07022551590652865,60.60617946169436,0.07590591011404377,0.0778274067881589,79.65039380745057,0.08291656945756215,0.12772791273380932,89.42625865882884,0.0,0.0
2017-08-01,0.07027690951309573,0.07938424577628563,0.08689067926223111,0.07673967788181482,0.07673967788181482,61.56098302830635,0.07519351764169402,0.07768237626731303,79.73314342081386,0.08164120018525196,0.12443834919497096,89.43890767390654,0.0,0.0
2017-08-02,0.07668766324623688,0.07758849174921463,0.10015479628757598,0.07501277630691036,0.07501277630691036,61.14007794155432,0.07571830249220993,0.077326429605926,79.64442479307003,0.0803537652869956,0.12124960255703157,89.41008049583303,0.0,0.0
2017-08-03,0.07506413305784784,0.07752507213555415,0.10153239754503232,0.07622203275455901,0.07622203275455901,61.33840067213339,0.07546950592294722,0.07717917669241041,79.66080053743724,0.07916929228723642,0.11834459805364625,89.41250989049419,0.0,0.0
2017-08-04,0.07614620295547994,0.0776382910431628,0.1023147175529447,0.0762607391691689,0.0762607391691689,61.34516620696617,0.07553482679532662,0.0770567183559782,79.66134172142979,0.07807309259786603,0.11562951038367997,89.4125889289245,0.0,0.0
2017-08-05,0.07622616724036785,0.09057716913487428,0.10366799798113954,0.0878582018148204,0.0878582018148204,63.40120976118297,0.07594270247518398,0.0784969161504905,79.82752630073023,0.07737864564270329,0.11383781305665677,89.43661081992893,0.0,0.0
2017-08-06,0.08799708011264412,0.09292922809519526,0.1182726559526851,0.09124054696842636,0.09124054696842636,63.99955865090619,0.07626930683708093,0.08019606692621528,79.87707757820836,0.07719991558315284,0.11237992492193223,89.44371251713201,0.0,0.0
2017-08-07,0.09111270982968622,0.09503739820566752,0.12293472729517403,0.09479005279172137,0.09479005279172137,64.64938589468333,0.0768700765721647,0.08214193170828275,79.93053670552027,0.07712118418376494,0.11124509446191863,89.45127888122731,0.0,0.0
2017-08-08,0.0951904630170286,0.1007332456553627,0.12866112445153635,0.09940036958245772,0.09940036958245772,65.51562648316366,0.07875535847623835,0.08444305675817275,80.00184238346725,0.07732936231040141,0.11048091866324374,89.46125373264319,0.0,0.0
2017-08-09,0.09949407277498523,0.10402595794581568,0.12541718908193966,0.09982784152402888,0.09982784152402888,65.59936939140967,0.08048699961211545,0.08649436139362024,80.00864769188318,0.07798693183538083,0.10979362336393955,89.4621930498816,0.0,0.0
2017-08-10,0.10014399526066993,0.10781112992086718,0.1340435555940571,0.10314255678837136,0.10314255678837136,66.279698396285,0.08240032391861056,0.08871412077958706,80.0630098229971,0.07898911605395327,0.10936452229454806,89.46959226630614,0.0,0.0
2017-08-11,0.10342423230883764,0.11067012015548101,0.13831765180308836,0.10883027300995328,0.10883027300995328,67.46270966296593,0.0853939035452553,0.09139627441030256,80.15867570658664,0.07984622919769464,0.10933005459876775,89.48247533456446,0.0,0.0
2017-08-12,0.10840923985610508,0.12136121985966895,0.14780161708035625,0.1167042636391728,0.1167042636391728,69.07212349646134,0.08884084040801411,0.09477067297415193,80.29394356901027,0.08113182093335052,0.10980581002072937,89.50055440290706,0.0,0.0
2017-08-13,0.11757791073399725,0.11696994365741928,0.1432235105055559,0.11062735654541417,0.11062735654541417,66.35799425351647,0.09192015747738193,0.09688489745032022,79.85975330767117,0.08233045792878564,0.10985881302232194,89.38000386179064,0.0,0.0
2017-08-14,0.11165970296841032,0.11344526029686587,0.14535679467220966,0.10833857394084252,0.10833857394084252,65.3221995470508,0.0946425187655472,0.0984120543157232,79.69203726535179,0.08382721938576032,0.10976073308158132,89.3339293854897,0.0,0.0
