Date,Open,High,Low,Close,Adj Close,RSI_14,SMA_14,EMA_14,RSI_30,SMA_30,EMA_30,RSI_60,SMA_60,EMA_60
2014-10-01,0.0006184898332293584,0.0008655656020871278,0.0009922246165060646,0.0007848470334879725,0.0007848470334879725,13.494036102517445,0.001414123051429331,0.0014118451166377536,6.654167970133114,0.0,0.0,3.3426926870083387,0.0,0.0
2014-10-02,0.0007805718293379423,0.0007958984652829369,0.0010123664405240708,0.0008099015416097116,0.0008099015416097116,13.940792700181088,0.00135745907666563,0.001331585973300681,6.846167608279624,0.0,0.0,3.433049370920425,0.0,0.0
2014-10-03,0.000805919773322752,0.0005903665337948759,0.0009644097166716754,0.0006444252554103175,0.0006444252554103175,13.449277462262561,0.0012924921544429804,0.0012399645442486324,6.751393603929786,0.0,0.0,3.411634446233946,0.0,0.0
2014-10-04,0.0006420996324837812,0.00045061592271555286,0.0008087102198975644,0.0004546227898136528,0.0004546227898136528,12.890734617766249,0.001215611855227228,0.0011352523103239686,6.64240685449366,0.0,0.0,3.38699698345914,0.0,0.0
2014-10-05,0.00045235216608320507,0.00043868091521523335,0.0006832234591504626,0.0006316066698596599,0.0006316066698596599,16.360990551509385,0.0011688427464202438,0.0010680995582620608,8.072285032521256,0.0,0.0,4.043922939538492,0.0,0.0
2014-10-06,0.0006134202444323964,0.0009367593096181037,0.0006459770702917688,0.0005265816677912064,0.0005265816677912064,15.956819052874252,0.0010994330189783325,0.000995897172865947,7.99717714731787,0.0,0.0,4.027401672237517,0.0,0.0
2014-10-07,0.0005250645539710597,0.0005161196848103296,0.000751002295528515,0.0007306593763874665,0.0007306593763874665,20.0677863801506,0.0010357978978518553,0.0009605321333354828,9.68448648764401,0.0,0.0,4.795785325111692,0.0,0.0
2014-10-08,0.0007265444973017475,0.0005774600721956931,0.0008565070880037853,0.0007922759864775576,0.0007922759864775576,21.312904388701813,0.0009931178345979619,0.0009380979804210928,10.198317958884928,0.0,0.0,5.02918585713559,0.0,0.0
2014-10-09,0.0007872347174710922,0.0008775006095874473,0.0011555971890965591,0.0008744314665976796,0.0008744314665976796,23.02581898812168,0.0009500111788054512,0.0009296091119113043,10.896761027771287,0.0,0.0,5.343752214133119,0.0,0.0
2014-10-10,0.0008684929836166823,0.0008854110215353334,0.000987109232628476,0.0008336450580274064,0.0008336450580274064,22.762252864226213,0.0008780835149160892,0.0009168139047267845,10.853456433462773,0.0,0.0,5.334833535889044,0.0,0.0
