Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1
2014-09-17,0.035035635468235314,0.03487758698055181,0.034996467929664335,0.03198642025442899,0.03198642025442899,0.0009608601288926892,0.08345156747864804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.0,0.0,0.0,0.0,0.48561146057476046,0.4961890289681842,0.0,0.0
2014-09-18,0.03199933376923431,0.032652592179137796,0.034262931507423516,0.03174906717991925,0.03174906717991925,0.000680244963993239,0.08209014966308115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.0,0.0,0.0,0.0,0.48561146057476046,0.49893689224171517,0.0,0.035156723011306304
2014-09-19,0.031725864046158986,0.03094417265872103,0.03172329280185024,0.03048243418514215,0.03048243418514215,0.0007278552250082587,0.07981841084469775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.0,0.0,0.0,0.0,0.48561146057476046,0.4920897575273428,0.0,0.03492014728240639
2014-09-20,0.030449672005140784,0.03279268039093366,0.03297955097708285,0.031780564270375525,0.031780564270375525,0.0007657266479175968,0.07965735478025775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24571652498174215,0.19250747047017755,0.05828007769542464,0.0311017878214331,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.0,0.0,0.0,0.0,0.48561146057476046,0.4989909485684076,0.0,0.033657662586949987
2014-09-21,0.031854158484144954,0.03146840901380087,0.033819111151109735,0.030493683146019395,0.030493683146019395,0.00035753972802751336,0.07940390210420933,0.0,0.0,0.03694450873359034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038073493916616546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19704293712693008,0.16237568562964996,0.05551067284437113,0.030314404736883602,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.28001759272834026,0.0,0.0,0.0,0.48561146057476046,0.49368742229402973,0.0,0.03495154121799501
2014-09-22,0.030516070003747547,0.03069901828807828,0.034082937696251814,0.03119336851258365,0.03119336851258365,0.00015184103320590932,0.07931358229170285,0.0,0.0,0.03677507378831783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03803493877235383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28596336699337804,0.2372747969719083,0.08384414169179583,0.04617870112450301,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.5150528885272576,0.0,0.0,0.0,0.48561146057476046,0.4912188500417428,0.0,0.033668874706803076
2014-09-23,0.03120818473498758,0.032092239331954334,0.03430977921170108,0.03281771846325695,0.03281771846325695,0.0005408119625358922,0.07949685070756897,0.0,0.0,0.03700339038123823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038605312733802126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44367441348393594,0.3767566626793669,0.1449462730822664,0.08156105543027145,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.8087876322213177,0.5450603214325487,0.0,0.0,0.48561146057476046,0.49987687170031103,0.0,0.034366268561664415
2014-09-24,0.03274321643159149,0.03167306913572139,0.03420005695694573,0.031198992993022267,0.031198992993022267,0.0002861601461204196,0.07943310823950359,0.0,0.0,0.03715648266512275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038391548630363134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36410733812934193,0.32109931949167364,0.13717658416421494,0.0791163695012991,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.3895304080061581,0.5822775102815733,0.0,0.0,0.48561146057476046,0.49517397127807106,0.0,0.03598529866844864
2014-09-25,0.03120818473498758,0.03062459642556172,0.03432087472060892,0.0313418547961632,0.0313418547961632,0.00021442797723057172,0.07934965380758846,0.0,0.0,0.037062752695397536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038301464317164316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37565379459982673,0.3312898517322568,0.1420863959536975,0.0820698200919784,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.37422360248447156,0.5344176308616958,0.4971606041242349,0.0,0.48561146057476046,0.48610752404004903,0.0,0.034371874621590956
2014-09-26,0.03135336002007695,0.034924647864201984,0.035000166432633616,0.03488077788814258,0.03488077788814258,0.0016540433824015232,0.0811806003352479,0.0,0.0,0.03800005239264973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039540064252374794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584547064781288,0.5245898043964732,0.2513434377745611,0.1508615061423684,0.3453256180276387,0.6240852783352682,0.33754595874590787,0.15748827044979732,0.0,0.0,0.5118531651870375,0.7870707070707073,0.5270372808770845,0.6036336324119468,0.0,0.48561146057476046,0.4957385595790807,0.0,0.034514268543725024
