Date,Open,High,Low,Close,Adj_Close,Volume,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1
2018-10-01,0.2903196888387369,0.2809216921922434,0.37403025257713707,0.28832427498836793,0.28832427498836793,0.04481282208924703,0.903084556535954,0.3768285331591015,0.3869087261266189,0.3480640495436934,0.3797815322642944,0.37669684892171945,0.3773397743821544,0.3804280770725009,0.3853376241108666,0.4294935974025072,0.5691758417630542,0.7539004292772371,0.4168409091249641,0.4322757995947942,0.3790559175729848,0.4115435146630438,0.4393758594611508,0.4142549718762165,0.4479706059408824,0.4314269172668054,0.508729387603371,0.669124204914359,0.8637099687653749,0.5877177964456564,0.5661714292577988,0.5037710976135228,0.5073632341119834,0.07987660665076568,0.04923361931091318,0.07556948652459665,0.4279019064994469,0.3853376241108666,0.31083962354621625,0.01368460069338487,0.6968056830812358,0.7351418043428426,0.6360875020141841,0.5344569098886219,0.3669385436456518,0.03052546151734412,0.7179967063542052,0.2896576425392228
2018-10-02,0.2893963350474396,0.27691058089163284,0.3664759644337384,0.27703472446154825,0.27703472446154825,0.033627111792321404,0.9027798722479524,0.3811729679804837,0.3906570493444148,0.3451040587080199,0.3818268359467769,0.3793166637805168,0.3821843785059026,0.3817537986100473,0.3894604684272908,0.430443033398668,0.5705229653351508,0.7541646778811679,0.4172802709003343,0.4336370691482847,0.3750409181756394,0.4114467922280042,0.4409187361775957,0.41444789954870426,0.4495471564741311,0.4327205223550962,0.5100476939069902,0.6695807186884618,0.8636668830602263,0.5449376882492857,0.5377556896014769,0.4994827384953316,0.5052479759644707,0.07375146453724493,0.02604563743918301,0.07849422805197481,0.4393603286755367,0.3894604684272908,0.3110399710796525,0.013488106916432105,0.15354745659288965,0.5642584121049963,0.5863070648790416,0.5896646811679743,0.2396347386750692,0.021571165235126828,0.6262941947776873,0.28832427498836793
2018-10-03,0.2778286394314651,0.2656074120817273,0.3510411869590374,0.2690568349313288,0.2690568349313288,0.031495899275123154,0.9024682137595512,0.3849403096514474,0.3940582864855783,0.3415859213844853,0.3808190973882287,0.3814659624076277,0.3832571512571264,0.3826441640518172,0.3922091412628161,0.4313810655653768,0.5715922984354063,0.7546616154716709,0.4160478720699476,0.43370371000384295,0.36884126085261626,0.4095444435714879,0.4413656431451096,0.4129034987721946,0.4501443092964096,0.4326704374309811,0.5107018242962944,0.6696334805967998,0.8633779779520283,0.5164736946058982,0.5184907872398984,0.4964663970664618,0.5037564102310839,0.06419041328481917,1.1450020157216247e-05,0.07849551380854426,0.4474432627129177,0.3922091412628161,0.3109719930201971,-0.0600526662865802,0.1285969824233953,0.3335181912228083,0.5234607605470327,0.5877245277144042,0.20153237998945472,-0.009479244918707308,0.6330255532461059,0.27703472446154825
2018-10-04,0.26967085350835224,0.2647706535457243,0.3542751543920555,0.2725626431696434,0.2725626431696434,0.02390201326767053,0.9022354555041492,0.3862894392389346,0.3969537401422437,0.33897798801325624,0.38144969837105774,0.3846661533879061,0.3826843632950325,0.3833767966745119,0.3957169360140633,0.4324302178749614,0.573016843469087,0.7550054491976386,0.4156886893815416,0.4342788234087162,0.366256301132088,0.4087347683761057,0.4422108370370431,0.4123310678001273,0.4510886264179637,0.4331614551005298,0.5115994500249176,0.6698586501721596,0.8632001589316145,0.5280796541516039,0.5263032105021399,0.4978124046555285,0.5044025598169263,0.05769139094736502,-0.014146451756929131,0.07690696697358376,0.4594921369392688,0.3957169360140633,0.31009772050969714,-0.02198646276963929,0.2507777259293841,0.18156107497529608,0.4367123863930361,0.520606912740976,0.08261759912328644,-0.0027574888146709164,0.5745950226630946,0.2690568349313288
2018-10-05,0.2728600099282944,0.2639466862230105,0.3549378889321856,0.2735824740830169,0.2735824740830169,0.025111909704289018,0.9019917875151284,0.3858514978923462,0.40040308665267504,0.3350763788669117,0.3769213019208433,0.3880313589308801,0.3833772126300851,0.3855028954193112,0.3991797854699201,0.43354986658479466,0.5743862987330636,0.7549327393057452,0.4155836138914923,0.4349513295117748,0.36498334623594936,0.4082823779001296,0.4431189145869502,0.4120589759484257,0.4520842162015056,0.4337617270046583,0.5125401690874982,0.6701298178332765,0.8630555876852484,0.5315839114617561,0.5286338919411313,0.4982065037774907,0.5045911451886106,0.052443429207600686,-0.0227478205309666,0.07435254704358149,0.4722913107760612,0.3991797854699201,0.3088236848928222,-0.010589823706378685,0.2863198009021636,0.22679524076053664,0.32524916402384385,0.4327244123557974,-0.0300308614798611,0.016354865278269053,0.6078028058957105,0.2725626431696434
2018-10-06,0.27469439118600536,0.2642600709485964,0.3525290186215121,0.26753378329374145,0.26753378329374145,0.02272733856903433,0.9017669842207644,0.3859109942783222,0.4033062409839591,0.3300303121476891,0.37451558350683295,0.39117318483820496,0.3785344663225529,0.3873210744730348,0.4019227679836437,0.4336132595895935,0.575885430631677,0.7545254685823211,0.4142694654524373,0.43467496110404136,0.3614636418726352,0.4065193109578775,0.4432154332461775,0.4105294398409425,0.4523501297488667,0.4333794771867482,0.5129796278049323,0.6700963523842214,0.8627257541140296,0.5076302864377686,0.5129520930448068,0.4958753731413264,0.50344922986291,0.0447607872425978,-0.03493192672179868,0.07042993785602998,0.4840806669917906,0.4019227679836437,0.30706454844446,-0.007436991739818419,0.08846171366100418,0.21312156940617485,0.1947365329514316,0.32206272786492257,0.004220552370641435,-0.016191950184183585,0.5484918277514717,0.2735824740830169
2018-10-07,0.2715960013402077,0.2630598287682914,0.3507120337241844,0.2735222214907607,0.2735222214907607,0.022111057277434357,0.901550634351604,0.38195110661098586,0.4063728560269968,0.3291777914568657,0.3736210361399384,0.3940026388204269,0.376919327349772,0.3894314618802682,0.4059069003975969,0.4344158664819681,0.5773256029199403,0.7543882817421933,0.414341436369542,0.4353026117028119,0.36176163285778656,0.4063940108041199,0.4440416821558403,0.4105018104837218,0.4532577035525193,0.4339497673995184,0.5138615965435269,0.6703598320292466,0.8625840435376246,0.530091248929492,0.5274901808941109,0.49822306705303604,0.5045648064220676,0.04117525571181965,-0.035755237930909366,0.0664148766219941,0.5054633298221985,0.4059069003975969,0.3025747944091088,-0.020956359029856604,0.6508814379536831,0.34943276986852273,0.30143335200755644,0.2765224099793402,-0.38944251043844735,-0.011678598688834049,0.5446880451189526,0.26753378329374145
2018-10-08,0.2734102122481088,0.2707516116928745,0.3560168620921747,0.2778414397245341,0.2778414397245341,0.02769737030195674,0.9012923772866208,0.3808571794703038,0.4105155014183138,0.3313099056242268,0.3741504264762061,0.39725901180162293,0.3765365010957635,0.3925045769829351,0.40925445898564505,0.4354251629835688,0.5786956744005802,0.754472012223581,0.4152771840381037,0.4365071142833227,0.3638676359461634,0.4072736073220585,0.4453382090209659,0.4114037938311248,0.4545819015163049,0.4351265155820676,0.5150405728038974,0.6708317907743854,0.8625770614025947,0.5460926868524311,0.5379122752652148,0.4999195768164818,0.5053703212317378,0.04002003599899344,-0.031120390615821458,0.06292027607728279,0.522282170178966,0.40925445898564505,0.2993236059715516,-0.007618599624577775,0.6953896816684967,0.4887986513749206,0.42303167494583016,0.3094399027103177,-0.13354626395339395,0.015368323875207996,0.5850721327538361,0.2735222214907607
2018-10-09,0.2796607795391972,0.2667852696387761,0.35844639673149364,0.27215761185503223,0.27215761185503223,0.02686704921800288,0.9010365340316644,0.3799428311649482,0.4133336307751987,0.3312116003476166,0.3722409023047699,0.3995774985114979,0.3764375723822617,0.3953840878614033,0.41233481985430814,0.43647946045526304,0.5798132942385765,0.7545842113575159,0.4149388598952076,0.4367679282331267,0.3627616916484248,0.4067208658301712,0.4458392995042599,0.4109588028487648,0.4551953629848071,0.4353216577322623,0.5157369565141907,0.6710131922112783,0.8623947098736258,0.5210751343454887,0.5220383004852109,0.4976831445666828,0.5042859814225901,0.035864890503881,-0.033946693216907894,0.059108301668881785,0.5446003921340026,0.41233481985430814,0.29322391522177826,-0.0148754720688561,0.3847420417124057,0.5897382977124483,0.4517720524321401,0.3959683091127634,-0.1140676349295212,0.007005349045590215,0.5941968677275333,0.2778414397245341
2018-10-10,0.27304378422656234,0.2620024218030494,0.35160650394983883,0.26956675038801553,0.26956675038801553,0.026554679320362613,0.9007749835802494,0.3795969675585607,0.4161146063617579,0.3302369427979745,0.3706766923861516,0.4021361873532966,0.3743913039338565,0.3982421997854806,0.4131344337700973,0.4375117565994287,0.5805143516121437,0.7546733438054447,0.41412175728545575,0.4366247834030135,0.36088028562658003,0.4056619424256876,0.4459844656058941,0.41002212609156746,0.4554842135606668,0.4351018545404473,0.5162071257374191,0.6710628167518979,0.8621342024203761,0.5096717048624562,0.5147838288410506,0.4966602293584906,0.5037907875903628,0.030927132365168617,-0.03791235488150116,0.0548510114036103,0.5489487650724026,0.4131344337700973,0.2922969844850069,-0.026803537483420826,0.24313940724478506,0.450824801000101,0.4425082361205592,0.44345974115441206,-0.04636129335788493,0.10425359242867273,0.6208439715058652,0.27215761185503223
